OPE ID,School,State,Zip Code,School Type,20082009Qtr6_Dependent Students,20082009Qtr6_Independent Students,Quarterly Total,YTD_20082009Qtr6_Dependent Students,YTD_20082009Qtr6_Independent Students,Award Year To Date Total
00100200,ALABAMA AGRCLTL & MECHL UNIV            ,AL,35762-1357,Public       ,34,60,94,5395,2896,8291
00100300,FAULKNER UNIVERSITY                     ,AL,36109-3398,Private      ,8,94,102,1374,3542,4916
00100400,UNIVERSITY OF MONTEVALLO                ,AL,35115-6000,Public       ,5,23,28,1840,1135,2975
00100500,ALABAMA STATE UNIVERSITY                ,AL,36101-0000,Public       ,66,100,166,7764,4310,12074
00100700,CENTRAL ALABAMA COMMUNITY COLLEGE       ,AL,35011-0000,Public       ,39,155,194,1094,1919,3013
00100800,ATHENS STATE UNIVERSITY                 ,AL,35611-1999,Public       ,12,83,95,577,2706,3283
00100900,AUBURN UNIVERSITY                       ,AL,36849-5113,Public       ,123,100,223,13566,4954,18520
00101200,BIRMINGHAM SOUTHERN COLLEGE             ,AL,35254-0002,Private      ,5,4,9,1603,280,1883
00101300,CALHOUN COMMUNITY COLLEGE               ,AL,35609-2216,Public       ,92,303,395,3720,6028,9748
00101500,ENTERPRISE-OZARK COMMUNITY COLLEGE      ,AL,36331-1300,Public       ,31,94,125,1050,1573,2623
00101600,UNIVERSITY OF NORTH ALABAMA             ,AL,35632-0001,Public       ,37,53,90,3697,2263,5960
00101700,GADSDEN STATE COMMUNITY COLLEGE         ,AL,35903-2269,Public       ,77,286,363,2532,4667,7199
00101800,GEORGE C WALLACE COMMUNITY COLLEGE      ,AL,36303-0943,Public       ,56,184,240,1585,3311,4896
00101900,HUNTINGDON COLLEGE                      ,AL,36106-2148,Private      ,7,11,18,1056,459,1515
00102000,JACKSONVILLE STATE UNIVERSITY           ,AL,36265-1602,Public       ,38,104,142,5620,4737,10357
00102100,JEFFERSON DAVIS COMMUNITY COLLEGE       ,AL,36427-2790,Public       ,36,47,83,518,848,1366
00102200,JEFFERSON STATE COMMUNITY COLLEGE       ,AL,35215-3098,Public       ,65,272,337,3140,5971,9111
00102300,JUDSON COLLEGE                          ,AL,36756-2504,Private      ,0,4,4,305,121,426
00102400,UNIVERSITY OF WEST ALABAMA              ,AL,35470-0000,Public       ,15,204,219,1730,4475,6205
00102600,MARION MILITARY INSTITUTE               ,AL,36756-3214,Public       ,2,0,2,473,45,518
00102800,MILES COLLEGE                           ,AL,35064-2697,Private      ,20,25,45,2313,1284,3597
00102900,UNIVERSITY OF MOBILE                    ,AL,36663-0220,Private      ,5,36,41,1280,1502,2782
00103000,BISHOP STATE COMMUNITY COLLEGE          ,AL,36603-5898,Public       ,49,247,296,1481,3648,5129
00103001,BISHOP STATE COMM COLG-CARVER CMPS      ,AL,36617-0000,Public       ,10,25,35,134,300,434
00103002,BISHOP STAT COMM CLG-SW CMPS            ,AL,36605-0000,Public       ,3,12,15,77,158,235
00103100,NORTHEAST ALABAMA STATE CMNTY COLG      ,AL,35986-0159,Public       ,42,192,234,1137,1976,3113
00103300,OAKWOOD COLLEGE                         ,AL,35896-0001,Private      ,3,6,9,1762,651,2413
00103400,ALABAMA SOUTHERN COMMUNITY COLLEGE      ,AL,36460-5698,Public       ,44,78,122,892,1096,1988
00103600,SAMFORD UNIVERSITY                      ,AL,35229-7000,Private      ,7,48,55,2657,2373,5030
00103700,SELMA UNIVERSITY                        ,AL,36701-0000,Private      ,0,0,0,0,1,1
00103800,SNEAD STATE COMMUNITY COLLEGE           ,AL,35957-0734,Public       ,17,64,81,918,1614,2532
00104000,SOUTHERN UNION STATE COMMUNITY CLG      ,AL,36276-0000,Public       ,32,150,182,2448,2661,5109
00104100,SPRING HILL COLLEGE                     ,AL,36608-1791,Private      ,3,13,16,1660,514,2174
00104400,STILLMAN COLLEGE                        ,AL,35403-1430,Private      ,15,9,24,2039,432,2471
00104600,TALLADEGA COLLEGE                       ,AL,35160-2354,Private      ,3,9,12,547,266,813
00104700,TROY STATE UNIVERSITY                   ,AL,36082-0001,Public       ,84,792,876,6851,22614,29465
00105000,TUSKEGEE UNIVERSITY                     ,AL,36088-1645,Private      ,28,12,40,4680,1020,5700
00105100,UNIVERSITY OF ALABAMA (THE)             ,AL,35487-0120,Public       ,100,198,298,14379,7432,21811
00105200,UNIVERSITY OF ALABAMA AT BIRMINGHAM     ,AL,35294-1150,Public       ,54,177,231,6939,8690,15629
00105500,UNIVERSITY OF ALABAMA IN HUNTSVILLE     ,AL,35899-0001,Public       ,27,69,96,3698,3127,6825
00105700,UNIVERSITY OF SOUTH ALABAMA             ,AL,36688-0002,Public       ,82,215,297,6173,8067,14240
00105900,LAWSON STATE COMMUNITY COLLEGE          ,AL,35221-1798,Public       ,61,220,281,2055,3527,5582
00105901,LAWSON STATE COMMUNITY COLLEGE - BESSEME,AL,35021-0308,Public       ,3,37,40,359,773,1132
00106000,FAULKNER STATE COMMUNITY COLLEGE        ,AL,36507-2698,Public       ,53,128,181,2038,2514,4552
00526000,J.F. DRAKE STATE TECH COLLEGE           ,AL,35811-1584,Public       ,23,96,119,395,1309,1704
00569100,SHELTON STATE COMMUNITY CLG             ,AL,35405-4017,Public       ,109,175,284,3207,3160,6367
00569200,REID STATE TECHNICAL COLLEGE            ,AL,36401-0000,Public       ,25,67,92,317,668,985
00569700,NORTHWEST- SHOALS COMMUNITY COLLEGE     ,AL,35661-0000,Public       ,112,137,249,1938,2268,4206
00569702,NORTHWEST-SHOALS C.C.-PHIL CAMPBELL     ,AL,35581-0000,Public       ,14,9,23,218,195,413
00569900,GEORGE C WALLACE STATE CMTY COLLEGE     ,AL,36703-0000,Public       ,68,102,170,1101,1775,2876
00573300,BEVILL STATE CMTY COLLEGE-WALKER        ,AL,35148-0000,Public       ,44,166,210,1172,2170,3342
00573301,BEVILL STATE COMMUNITY COLLEGE - FAYETTE,AL,35555-0000,Public       ,9,20,29,422,589,1011
00573302,BEVILL STATE CMTY CLG-HAMILTON CAMP     ,AL,35570-0000,Public       ,6,20,26,160,312,472
