OPE ID,School,State,Zip Code,School Type,20062007Qtr5_Dependent Students,20062007Qtr5_Independent Students,Quarterly Total,YTD_20062007Qtr5_Dependent Students,YTD_20062007Qtr5_Independent Students,Award Year To Date Total
00100200,ALABAMA AGRCLTL & MECHL UNIV            ,AL,35762-1357,Public       ,92,87,179,5623,3084,8707
00100300,FAULKNER UNIVERSITY                     ,AL,36109-3398,Private      ,41,201,242,1051,2840,3891
00100400,UNIVERSITY OF MONTEVALLO                ,AL,35115-6000,Public       ,30,28,58,1609,926,2535
00100500,ALABAMA STATE UNIVERSITY                ,AL,36101-0000,Public       ,140,164,304,6688,3718,10406
00100700,CENTRAL ALABAMA COMMUNITY COLLEGE       ,AL,35011-0000,Public       ,45,94,139,974,1649,2623
00100800,ATHENS STATE UNIVERSITY                 ,AL,35611-1999,Public       ,10,65,75,528,2159,2687
00100900,AUBURN UNIVERSITY                       ,AL,36849-5113,Public       ,266,137,403,12174,4659,16833
00101200,BIRMINGHAM SOUTHERN COLLEGE             ,AL,35254-0002,Private      ,30,15,45,1199,273,1472
00101300,CALHOUN COMMUNITY COLLEGE               ,AL,35609-2216,Public       ,139,240,379,2962,4662,7624
00101500,ENTERPRISE-OZARK COMMUNITY COLLEGE      ,AL,36331-1300,Public       ,30,49,79,755,1072,1827
00101600,UNIVERSITY OF NORTH ALABAMA             ,AL,35632-0001,Public       ,83,68,151,3262,2188,5450
00101700,GADSDEN STATE COMMUNITY COLLEGE         ,AL,35903-2269,Public       ,86,220,306,1841,2994,4835
00101706,GADSDEN STATE COMM. COLLEGE-AYERS CAMPUS,AL,36202-0000,Public       ,14,27,41,206,421,627
00101800,GEORGE C WALLACE COMMUNITY COLLEGE      ,AL,36303-0943,Public       ,63,163,226,1150,2416,3566
00101900,HUNTINGDON COLLEGE                      ,AL,36106-2148,Private      ,13,23,36,833,309,1142
00102000,JACKSONVILLE STATE UNIVERSITY           ,AL,36265-1602,Public       ,104,168,272,4719,4280,8999
00102100,JEFFERSON DAVIS COMMUNITY COLLEGE       ,AL,36427-2790,Public       ,34,68,102,412,729,1141
00102200,JEFFERSON STATE COMMUNITY COLLEGE       ,AL,35215-3098,Public       ,77,237,314,2508,4514,7022
00102300,JUDSON COLLEGE                          ,AL,36756-2504,Private      ,4,8,12,256,110,366
00102400,UNIVERSITY OF WEST ALABAMA              ,AL,35470-0000,Public       ,48,220,268,1627,2764,4391
00102600,MARION MILITARY INSTITUTE               ,AL,36756-3214,Public       ,6,0,6,217,25,242
00102800,MILES COLLEGE                           ,AL,35064-2697,Private      ,68,66,134,1799,1182,2981
00102900,UNIVERSITY OF MOBILE                    ,AL,36613-0000,Private      ,25,56,81,997,1590,2587
00103000,BISHOP STATE COMMUNITY COLLEGE          ,AL,36603-5898,Public       ,41,112,153,1498,3786,5284
00103001,BISHOP STATE COMM COLG-CARVER CMPS      ,AL,36617-0000,Public       ,0,6,6,94,221,315
00103002,BISHOP STAT COMM CLG-SW CMPS            ,AL,36605-0000,Public       ,1,7,8,63,136,199
00103100,NORTHEAST ALABAMA STATE CMNTY COLG      ,AL,35986-0159,Public       ,42,122,164,752,1451,2203
00103300,OAKWOOD COLLEGE                         ,AL,35896-0001,Private      ,31,21,52,1593,594,2187
