OPE ID,School,State,Zip Code,School Type,20092010Qtr2_Dependent Students,20092010Qtr2_Independent Students,Quarterly Total,YTD_20092010Qtr2_Dependent Students,YTD_20092010Qtr2_Independent Students,Award Year To Date Total
00102200,JEFFERSON STATE COMMUNITY COLLEGE       ,AL,35215-3098,Public       ,1436,2529,3965,2409,4038,6447
00102300,JUDSON COLLEGE                          ,AL,36756-2504,Private      ,102,36,138,255,71,326
00102400,UNIVERSITY OF WEST ALABAMA              ,AL,35470-0000,Public       ,552,1426,1978,1365,2762,4127
00102600,MARION MILITARY INSTITUTE               ,AL,36756-3214,Public       ,259,40,299,435,52,487
00102800,MILES COLLEGE                           ,AL,35064-2697,Private      ,756,402,1158,1494,708,2202
00102900,UNIVERSITY OF MOBILE                    ,AL,36613-0000,Private      ,419,544,963,977,928,1905
00103000,BISHOP STATE COMMUNITY COLLEGE          ,AL,36603-5898,Public       ,561,1363,1924,905,2171,3076
00103001,BISHOP STATE COMM COLG-CARVER CMPS      ,AL,36617-0000,Public       ,43,123,166,67,189,256
00103002,BISHOP STAT COMM CLG-SW CMPS            ,AL,36605-0000,Public       ,31,45,76,54,64,118
00103100,NORTHEAST ALABAMA STATE CMNTY COLG      ,AL,35986-0159,Public       ,345,652,997,727,1012,1739
00103300,OAKWOOD COLLEGE                         ,AL,35896-0001,Private      ,536,213,749,1353,455,1808
00103400,ALABAMA SOUTHERN COMMUNITY COLLEGE      ,AL,36460-5698,Public       ,361,358,719,612,548,1160
00103600,SAMFORD UNIVERSITY                      ,AL,35229-7000,Private      ,392,726,1118,2471,1954,4425
00103800,SNEAD STATE COMMUNITY COLLEGE           ,AL,35957-0734,Public       ,333,570,903,764,1054,1818
00104000,SOUTHERN UNION STATE COMMUNITY CLG      ,AL,36276-0000,Public       ,957,962,1919,1998,1697,3695
00104100,SPRING HILL COLLEGE                     ,AL,36608-1791,Private      ,366,180,546,1698,369,2067
00104400,STILLMAN COLLEGE                        ,AL,35403-1430,Private      ,717,167,884,1925,354,2279
00104600,TALLADEGA COLLEGE                       ,AL,35160-2354,Private      ,192,107,299,351,181,532
00104700,TROY STATE UNIVERSITY                   ,AL,36082-0001,Public       ,2590,8343,10933,5622,14318,19940
00105000,TUSKEGEE UNIVERSITY                     ,AL,36088-1645,Private      ,875,300,1175,4237,947,5184
00105100,UNIVERSITY OF ALABAMA (THE)             ,AL,35487-0120,Public       ,4218,2774,6992,14770,6283,21053
00105200,UNIVERSITY OF ALABAMA AT BIRMINGHAM     ,AL,35294-1150,Public       ,2098,3436,5534,6202,7003,13205
00105500,UNIVERSITY OF ALABAMA IN HUNTSVILLE     ,AL,35899-0001,Public       ,1207,1270,2477,3142,2320,5462
00105700,UNIVERSITY OF SOUTH ALABAMA             ,AL,36688-0002,Public       ,2634,3362,5996,5405,5634,11039
00105900,LAWSON STATE COMMUNITY COLLEGE          ,AL,35221-1798,Public       ,741,1127,1868,1285,1933,3218
00105901,LAWSON STATE COMMUNITY COLLEGE - BESSEME,AL,35021-0308,Public       ,134,303,437,246,520,766
00106000,FAULKNER STATE COMMUNITY COLLEGE        ,AL,36507-2698,Public       ,953,1084,2037,1646,1670,3316
00526000,J.F. DRAKE STATE TECH COLLEGE           ,AL,35811-1584,Public       ,115,538,653,198,800,998
00569100,SHELTON STATE COMMUNITY CLG             ,AL,35405-4017,Public       ,1230,1193,2423,2274,2001,4275
00569200,REID STATE TECHNICAL COLLEGE            ,AL,36401-0000,Public       ,87,191,278,129,281,410
00569700,NORTHWEST- SHOALS COMMUNITY COLLEGE     ,AL,35661-0000,Public       ,577,767,1344,1088,1215,2303
00569702,NORTHWEST-SHOALS C.C.-PHIL CAMPBELL     ,AL,35581-0000,Public       ,76,90,166,158,152,310
00569900,GEORGE C WALLACE STATE CMTY COLLEGE     ,AL,36703-0000,Public       ,345,483,828,528,782,1310
00573300,BEVILL STATE CMTY COLLEGE-WALKER        ,AL,35148-0000,Public       ,310,665,975,577,1105,1682
00573301,BEVILL STATE COMMUNITY COLLEGE - FAYETTE,AL,35555-0000,Public       ,138,256,394,302,429,731
00573302,BEVILL STATE CMTY CLG-HAMILTON CAMP     ,AL,35570-0000,Public       ,65,125,190,128,202,330
00573305,BEVILL STATE CMTY CLG-WALKER CLG        ,AL,35501-0000,Public       ,108,161,269,249,284,533
00573400,H. COUNCILL TRENHOLM STATE TECH COLLEGE ,AL,36108-0020,Public       ,235,555,790,336,829,1165
00573401,H. C. TRENHOLM ST TECH COL-PATTERSON CAM,AL,36116-2612,Public       ,116,187,303,192,323,515
00787100,GEORGE C WALLACE STATE CMTY CLG         ,AL,35077-2000,Public       ,1119,1573,2692,1924,2528,4452
00831000,AUBURN UNIVERSITY-MONTGOMERY            ,AL,36124-0000,Public       ,945,1396,2341,2219,2541,4760
00898800,LURLEEN B WALLACE COMMUNITY COLLEGE     ,AL,36420-0418,Public       ,270,415,685,554,715,1269
01019300,HERZING COLLEGE                         ,AL,35209-4816,Proprietary  ,49,356,405,79,594,673
01055400,CONCORDIA COLLEGE                       ,AL,36701-3323,Private      ,253,161,414,420,238,658
01218200,CHATTAHOOCHEE VALLEY CMTY CLG           ,AL,36869-7917,Public       ,286,617,903,523,1030,1553
01303906,SOUTH UNIVERSITY - MONTGOMERY           ,AL,36116-1120,Proprietary  ,114,492,606,162,740,902
02170600,UNITED STATES SPORTS ACADEMY            ,AL,36526-7055,Private      ,5,180,185,17,371,388
02199700,HERITAGE CHRISTIAN UNIVERSITY           ,AL,35630-0000,Private      ,6,20,26,14,33,47
02270400,SOUTHEASTERN BIBLE COLLEGE              ,AL,35244-2083,Private      ,43,60,103,77,107,184
02296000,PRINCE INSTITUTE OF PROFESSIONAL STUDIES,AL,36117-0000,Proprietary  ,18,64,82,19,95,114
02341000,FORTIS COLLEGE                          ,AL,36609-0000,Proprietary  ,188,416,604,211,523,734
02341002,CAPPS COLLEGE - MONTGOMERY              ,AL,36109-3624,Proprietary  ,13,47,60,28,82,110
02341004,FORTIS COLLEGE - SCHOOL OF COSMETOLOGY  ,AL,36609-1981,Proprietary  ,8,17,25,9,27,36
02503400,AMRIDGE UNIVERSITY                      ,AL,36124-0000,Private      ,10,242,252,17,409,426
02605500,REMINGTON COLLEGE - MOBILE CAMPUS       ,AL,36609-5593,Proprietary  ,189,849,1038,254,1203,1457
03010600,VIRGINIA COLLEGE                        ,AL,35209-5154,Proprietary  ,782,7161,7943,1067,11631,12698
03010602,VIRGINIA COLLEGE - HUNTSVILLE           ,AL,35805-0000,Proprietary  ,78,537,615,126,814,940
03010607,VIRGINIA COLLEGE - MOBILE               ,AL,36606-4748,Proprietary  ,45,207,252,61,359,420
03010616,VIRGINIA COLLEGE - MONTGOMERY           ,AL,36117-2802,Proprietary  ,107,398,505,151,622,773
03032500,ALABAMA STATE CLG BARBER STYLING        ,AL,35215-8308,Proprietary  ,10,16,26,23,41,64
03361400,FORTIS COLLEGE                          ,AL,36535-3547,Proprietary  ,23,101,124,25,143,168
03459300,SOUTHEASTERN SCHOOL OF COSMETOLOGY      ,AL,35228-0000,Private      ,7,40,47,9,58,67
03783300,BLUE CLIFF CAREER COLLEGE               ,AL,63306-4749,Proprietary  ,21,71,92,27,89,116
03894300,HUNTSVILLE BIBLE COLLEGE                ,AL,35811-0000,Private      ,3,18,21,7,37,44
04067300,SELMA UNIVERSITY                        ,AL,36701-0000,Private      ,15,80,95,22,125,147
04116500,MIMI'S BEAUTY ACADEMY OF COSMETOLOGY    ,AL,35810-3453,Proprietary  ,2,19,21,5,27,32
04121500,COLUMBIA SOUTHERN UNIVERSITY            ,AL,36561-3815,Proprietary  ,56,1557,1613,95,2696,2791
04149200,XCELL ACADEMY-A PAUL MITCHELL PARTNER SC,AL,35216-4990,Proprietary  ,28,45,73,29,50,79
00111100,ALLAN HANCOCK COLLEGE                   ,CA,93454-6399,Public       ,625,1099,1724,2249,2370,4619
00111300,ANTELOPE VALLEY COLLEGE                 ,CA,93536-5426,Public       ,902,2105,3007,3404,4933,8337
00111600,ART CENTER COLLEGE OF DESIGN            ,CA,91103-1999,Private      ,124,172,296,1037,1062,2099
00111700,AZUSA PACIFIC UNIVERSITY                ,CA,91702-7000,Private      ,651,1340,1991,5980,3716,9696
00111800,BAKERSFIELD COLLEGE                     ,CA,93305-1299,Public       ,1770,2858,4628,6797,6952,13749
00111900,BARSTOW COMMUNITY COLLEGE               ,CA,92311-6608,Public       ,139,713,852,276,1190,1466
00112000,AMER BAPT SEM OF THE WEST-BERKELEY      ,CA,94704-0000,Private      ,0,20,20,2,38,40
00112100,BETHANY UNIVERSITY /  ASSEMBLIES OF GOD ,CA,95066-2896,Private      ,73,79,152,359,234,593
00112200,BIOLA UNIVERSITY                        ,CA,90639-0001,Private      ,549,548,1097,4709,1728,6437
00112300,BROOKS INSTITUTE                        ,CA,93103-1809,Proprietary  ,215,217,432,862,527,1389
00112400,CABRILLO COLLEGE                        ,CA,95003-3194,Public       ,572,1017,1589,2712,3064,5776
00112500,CALIFORNIA BAPTIST UNIVERSITY           ,CA,92504-3297,Private      ,368,532,900,3255,1694,4949
00112700,CALIFORNIA COLLEGE OF THE ARTS          ,CA,94107-2206,Private      ,234,266,500,1514,1523,3037
00113100,CALIFORNIA INSTITUTE OF TECHNOLOGY      ,CA,91125-0001,Private      ,129,52,181,2774,397,3171
00113200,CALIFORNIA INSTITUTE OF THE ARTS        ,CA,91355-2397,Private      ,69,51,120,1533,1267,2800
00113300,CALIFORNIA LUTHERAN UNIVERSITY          ,CA,91360-2787,Private      ,286,435,721,2838,1035,3873
00113400,CALIFORNIA MARITIME ACADEMY             ,CA,94590-8181,Public       ,67,41,108,594,226,820
00113700,CALIF STATE UNIV-FULLERTON              ,CA,92831-3599,Public       ,2011,3104,5115,29452,13311,42763
00113800,"CALIFORNIA STATE UNIVERSITY, EAST BAY   ",CA,94542-3000,Public       ,752,2061,2813,8735,8437,17172
00113900,CALIF STATE UNIV-LONG BEACH             ,CA,90840-0006,Public       ,2011,3068,5079,36221,16154,52375
00114000,CALIF STATE UNIV-LOS ANGELES            ,CA,90032-4226,Public       ,1310,3339,4649,20516,14419,34935
00114100,"CALIF STATE UNIV, DOMINGUEZ HILLS       ",CA,90747-0001,Public       ,724,2353,3077,9194,8273,17467
00114200,CALIF STATE UNIV SAN BERNARDINO         ,CA,92407-2397,Public       ,1226,2736,3962,12885,9815,22700
00114300,CAL POLY STATE UNIVERSITY               ,CA,93407-0001,Public       ,1040,581,1621,26066,3249,29315
00114400,CALIF STATE POLYTECHNIC UNIV POMONA     ,CA,91768-2500,Public       ,1026,1211,2237,19925,6913,26838
00114600,CALIF STATE UNIV - CHICO                ,CA,95929-0001,Public       ,1275,1299,2574,13024,4943,17967
00114700,CALIF STATE UNIV - FRESNO               ,CA,93740-8026,Public       ,1309,1967,3276,16553,8734,25287
00114900,HUMBOLDT STATE UNIVERSITY               ,CA,95521-8299,Public       ,741,783,1524,8725,3499,12224
00115000,CALIF STATE UNIV-SACRAMENTO             ,CA,95819-6044,Public       ,1980,3532,5512,20615,14192,34807
00115100,SAN DIEGO STATE UNIVERSITY              ,CA,92182-1690,Public       ,2621,3615,6236,35702,13787,49489
00115300,CALIF STATE UNIV-NORTHRIDGE             ,CA,91330-8307,Public       ,1777,3010,4787,25655,14699,40354
00115400,SAN FRANCISCO STATE UNIVERSITY          ,CA,94132-1740,Public       ,1728,3147,4875,26025,15447,41472
00115500,SAN JOSE STATE UNIVERSITY               ,CA,95192-0036,Public       ,1689,3312,5001,20992,12638,33630
00115600,SONOMA STATE UNIVERSITY                 ,CA,94928-3609,Public       ,448,520,968,8054,2618,10672
00115700,CALIF STATE UNIV-STANISLAUS             ,CA,95382-0299,Public       ,419,799,1218,6385,4300,10685
00116100,CERRITOS COLLEGE                        ,CA,90650-6296,Public       ,1726,2118,3844,8041,5371,13412
00116200,CHABOT COLLEGE                          ,CA,94545-2400,Public       ,864,1755,2619,3100,3761,6861
00116300,CHAFFEY COLLEGE                         ,CA,91737-9400,Public       ,1958,3277,5235,6513,7135,13648
00116400,CHAPMAN UNIVERSITY                      ,CA,92866-1099,Private      ,544,2360,2904,6517,6178,12695
00116453,CHAPMAN UNIVERSITY SCHOOL OF LAW        ,CA,92866-0000,Private      ,5,261,266,75,1960,2035
00116500,CHURCH DIV SCH OF THE PACIFIC           ,CA,94709-0000,Private      ,0,8,8,0,56,56
00116600,CITRUS COLLEGE                          ,CA,91741-1899,Public       ,882,1059,1941,4218,2767,6985
00116900,CLAREMONT GRADUATE UNIVERSITY           ,CA,91711-0000,Private      ,2,376,378,11,1566,1577
00117000,CLAREMONT MCKENNA COLLEGE               ,CA,91711-6400,Private      ,81,14,95,3054,103,3157
00117100,HARVEY MUDD COLLEGE                     ,CA,91711-5990,Private      ,32,1,33,1799,19,1818
00117200,PITZER COLLEGE                          ,CA,91711-6101,Private      ,30,28,58,2807,125,2932
00117300,POMONA COLLEGE                          ,CA,91711-6301,Private      ,353,20,373,4215,92,4307
00117400,SCRIPPS COLLEGE                         ,CA,91711-3948,Private      ,89,11,100,1552,58,1610
00117600,WEST HILLS COMMUNITY COLLEGE            ,CA,93210-1399,Public       ,196,289,485,850,735,1585
00117700,COGSWELL POLYTECHNICAL COLLEGE          ,CA,94089-1210,Private      ,18,11,29,112,41,153
00117800,COLLEGE OF MARIN                        ,CA,94904-2590,Public       ,101,356,457,485,1071,1556
00117801,COLG OF MARIN-INDIAN VALLEY CMPS        ,CA,94949-0000,Public       ,4,26,30,13,52,65
00117900,NOTRE DAME DE NAMUR UNIVERSITY          ,CA,94002-1997,Private      ,136,296,432,908,624,1532
00118100,COLLEGE OF SAN MATEO                    ,CA,94402-3784,Public       ,308,530,838,1316,1228,2544
00118200,COLLEGE OF THE DESERT                   ,CA,92260-9305,Public       ,885,1350,2235,2741,2533,5274
00118300,HOLY NAMES UNIVERSITY                   ,CA,94619-1699,Private      ,71,171,242,628,503,1131
00118500,COLLEGE OF THE REDWOODS                 ,CA,95501-9300,Public       ,559,1218,1777,1842,2710,4552
00118600,COLLEGE OF THE SEQUOIAS                 ,CA,93277-2234,Public       ,995,1781,2776,3962,4019,7981
00118700,COLLEGE OF THE SISKIYOUS                ,CA,96094-2899,Public       ,184,322,506,690,750,1440
00118701,COLLEGE OF THE SISKIYOUS - YREKA CENTER ,CA,96097-9538,Public       ,8,23,31,24,76,100
00119000,CONTRA COSTA COLLEGE                    ,CA,94806-3195,Public       ,392,808,1200,1178,1747,2925
00119100,DIABLO VALLEY COLLEGE                   ,CA,94523-1544,Public       ,553,981,1534,2732,2460,5192
00119200,CUESTA COLLEGE                          ,CA,93403-8106,Public       ,591,810,1401,2648,1922,4570
00119300,CYPRESS COLLEGE                         ,CA,90630-5897,Public       ,858,1470,2328,3954,3457,7411
00119600,DOMINICAN UNIVERSITY OF CALIFORNIA      ,CA,94901-2298,Private      ,108,298,406,2010,1011,3021
00119700,EL CAMINO COLLEGE                       ,CA,90506-0002,Public       ,1440,1938,3378,6453,4917,11370
00119701,COMPTON COMMUNITY COLLEGE               ,CA,90221-5393,Public       ,234,702,936,854,1499,2353
00119900,FOOTHILL COLLEGE                        ,CA,94022-4597,Public       ,299,684,983,1291,1728,3019
00120000,FULLER THEOLOGICAL SEMINARY             ,CA,91182-0000,Private      ,2,434,436,6,1812,1818
00120100,FULLERTON COLLEGE                       ,CA,92832-2095,Public       ,1334,1460,2794,5886,3525,9411
00120200,GAVILAN COLLEGE                         ,CA,95020-9599,Public       ,301,478,779,915,994,1909
00120300,GLENDALE COMMUNITY COLLEGE              ,CA,91208-2894,Public       ,1228,1843,3071,4486,3987,8473
00120400,GOLDEN GATE BAPT THEOL SEMINARY         ,CA,94941-0000,Private      ,0,19,19,1,35,36
00120500,GOLDEN GATE UNIVERSITY                  ,CA,94105-2967,Private      ,17,793,810,58,3037,3095
00120600,GOLDEN WEST COLLEGE                     ,CA,92647-2748,Public       ,830,1314,2144,3963,3204,7167
00120700,GRADUATE THEOLOGICAL UNION              ,CA,94709-0000,Private      ,0,38,38,0,307,307
00120800,GROSSMONT COLLEGE                       ,CA,92020-1798,Public       ,942,1601,2543,3771,3769,7540
00120900,HARTNELL COMMUNITY COLLEGE              ,CA,93901-1697,Public       ,492,693,1185,1780,1498,3278
00121200,HUMPHREYS COLLEGE                       ,CA,95207-3896,Private      ,54,331,385,152,749,901
00121400,IMPERIAL VALLEY COLLEGE                 ,CA,92251-9787,Public       ,905,984,1889,2496,1700,4196
00121500,LA SIERRA UNIVERSITY                    ,CA,92515-3332,Private      ,209,169,378,1526,514,2040
00121600,UNIVERSITY OF LA VERNE                  ,CA,91750-4443,Private      ,188,1141,1329,2217,4269,6486
00121700,LASSEN COLLEGE                          ,CA,96130-3000,Public       ,107,212,319,249,353,602
00121800,LOMA LINDA UNIVERSITY                   ,CA,92350-0001,Private      ,130,1070,1200,640,4296,4936
00121900,LONG BEACH CITY COLLEGE                 ,CA,90808-1780,Public       ,2116,3676,5792,8379,8471,16850
00122000,MASTER'S COLLEGE & SEMINARY (THE)       ,CA,91321-1200,Private      ,91,94,185,1003,248,1251
00122300,LOS ANGELES CITY COLLEGE                ,CA,90029-3588,Public       ,967,2309,3276,3747,5626,9373
00122400,LOS ANGELES HARBOR COLLEGE              ,CA,90744-2397,Public       ,384,766,1150,1825,2184,4009
00122600,LOS ANGELES PIERCE COLLEGE              ,CA,91371-0001,Public       ,1088,1484,2572,5697,4152,9849
00122700,LOS ANGELES TRADE TECH COLLEGE          ,CA,90015-4181,Public       ,625,1833,2458,2451,4387,6838
00122800,LOS ANGELES VALLEY COLLEGE              ,CA,91401-4096,Public       ,797,1493,2290,3900,4094,7994
00122900,SO CA UNIV  HEALTH SCIENCES             ,CA,90604-4051,Private      ,5,209,214,11,499,510
00123000,SOUTHERN CA COLLEGE OF OPTOMETRY        ,CA,92831-1699,Private      ,2,228,230,7,468,475
00123200,AMERICAN RIVER COLLEGE                  ,CA,95841-4286,Public       ,1861,4972,6833,6955,11355,18310
00123300,SACRAMENTO CITY COLLEGE                 ,CA,95822-1386,Public       ,1634,3454,5088,7266,8459,15725
00123600,MENLO COLLEGE                           ,CA,94027-4301,Private      ,160,50,210,899,115,1014
00123700,MERCED COMMUNITY COLLEGE                ,CA,95348-2898,Public       ,843,1361,2204,3840,3463,7303
00123800,MILLS COLLEGE                           ,CA,94613-1301,Private      ,69,213,282,1420,1390,2810
00123900,MIRACOSTA COLLEGE                       ,CA,92056-3899,Public       ,501,1042,1543,1671,2197,3868
00124000,MODESTO JUNIOR COLLEGE                  ,CA,95350-5800,Public       ,1213,2380,3593,6339,7023,13362
00124200,MONTEREY PENINSULA COLLEGE              ,CA,93940-4799,Public       ,366,565,931,1338,1237,2575
00124300,MOUNT ST MARYS COLLEGE                  ,CA,90049-1599,Private      ,164,355,519,1918,1438,3356
00124500,MT. SAN ANTONIO COLLEGE                 ,CA,91789-1399,Public       ,1857,2209,4066,9391,6075,15466
00124600,MT SAN JACINTO COLLEGE                  ,CA,92583-2399,Public       ,1257,2715,3972,3890,5650,9540
00124700,NAPA VALLEY COLLEGE                     ,CA,94558-6236,Public       ,258,547,805,1316,1386,2702
00124900,OCCIDENTAL COLLEGE                      ,CA,90041-3314,Private      ,115,22,137,4701,187,4888
00125000,ORANGE COAST COLLEGE - FIN AID OFF      ,CA,92628-5005,Public       ,1542,1858,3400,7384,4460,11844
00125100,OTIS COLLEGE OF ART AND DESIGN          ,CA,90045-3505,Private      ,172,111,283,1309,542,1851
00125200,HOPE INTERNATIONAL UNIVERSITY           ,CA,92631-0000,Private      ,117,161,278,510,436,946
00125300,FRESNO PACIFIC UNIVERSITY               ,CA,93702-4798,Private      ,141,527,668,1245,1374,2619
00125302,FRESNO PACIFIC UNIVERSITY - VISALIA CENT,CA,93277-8341,Private      ,6,32,38,28,160,188
00125303,FRESNO PACIFIC UNIVERSITY - BAKERSFIELD ,CA,93301-4533,Private      ,9,43,52,42,164,206
00125400,PACIFIC LUTHERAN THEOLOGICAL SEM        ,CA,94708-0000,Private      ,0,17,17,0,93,93
00125500,PACIFIC OAKS COLLEGE                    ,CA,91103-3592,Private      ,2,172,174,9,394,403
00125600,PACIFIC SCHOOL OF RELIGION              ,CA,94709-0000,Private      ,0,24,24,0,160,160
00125800,PACIFIC UNION COLLEGE                   ,CA,94508-9797,Private      ,237,97,334,1109,314,1423
00125900,PALO VERDE COLLEGE                      ,CA,92225-0000,Public       ,57,152,209,106,233,339
00126000,PALOMAR COLLEGE                         ,CA,92069-1486,Public       ,1202,1801,3003,4390,3808,8198
00126100,PASADENA CITY COLLEGE                   ,CA,91106-2003,Public       ,2196,2222,4418,10176,5490,15666
00126200,POINT LOMA NAZARENE UNIVERSITY          ,CA,92106-2899,Private      ,336,295,631,3326,750,4076
00126600,LANEY COLLEGE                           ,CA,94607-4893,Public       ,591,1595,2186,2125,3595,5720
00126700,MERRITT COLLEGE                         ,CA,94619-3196,Public       ,238,859,1097,885,1875,2760
00126800,PORTERVILLE COLLEGE                     ,CA,93257-6059,Public       ,357,649,1006,1306,1547,2853
00126900,RIO HONDO COLLEGE                       ,CA,90601-1699,Public       ,1083,1506,2589,5205,3718,8923
00127000,RIVERSIDE COMMUNITY COLLEGE             ,CA,92506-1299,Public       ,3197,5294,8491,11852,12469,24321
00127200,SAN BERNARDINO VALLEY COLLEGE           ,CA,92410-2798,Public       ,1039,2515,3554,3707,5692,9399
00127300,SAN DIEGO CITY COLLEGE                  ,CA,92101-4787,Public       ,1010,2691,3701,4049,6112,10161
00127500,SAN DIEGO MESA COLLEGE                  ,CA,92111-4996,Public       ,1102,1976,3078,4571,4693,9264
00127800,SAN FRANCISCO CONSERVATORY OF MUSIC     ,CA,94122-4498,Private      ,38,60,98,297,348,645
00127900,SAN FRANCISCO THEOLOGICAL SEMINARY      ,CA,94960-0000,Private      ,0,40,40,1,73,74
00128000,SAN JOAQUIN DELTA COLLEGE               ,CA,95207-6370,Public       ,1138,2451,3589,5997,6427,12424
00128100,WILLIAM JESSUP UNIVERSITY               ,CA,95765-3707,Private      ,72,69,141,479,223,702
00128200,SAN JOSE CITY COLLEGE                   ,CA,95128-2797,Public       ,566,1422,1988,2195,3018,5213
00128400,SANTA ANA COLLEGE                       ,CA,92706-3398,Public       ,756,1219,1975,3816,3154,6970
00128500,SANTA BARBARA CITY COLLEGE              ,CA,93109-2394,Public       ,988,1076,2064,4160,2545,6705
00128600,SANTA MONICA COLLEGE                    ,CA,90405-1644,Public       ,1991,2049,4040,9482,5216,14698
00128700,SANTA ROSA JUNIOR COLLEGE               ,CA,95401-4395,Public       ,679,1438,2117,3300,3736,7036
00128800,CLAREMONT SCHOOL OF THEOLOGY            ,CA,91711-0000,Private      ,1,56,57,4,166,170
00128900,SHASTA COLLEGE                          ,CA,96049-7692,Public       ,558,1557,2115,2721,3365,6086
00129000,SIERRA COLLEGE                          ,CA,95677-3397,Public       ,1021,1831,2852,4357,4675,9032
00129100,SIMPSON UNIVERSITY                      ,CA,96003-8606,Private      ,116,176,292,979,644,1623
00129200,SOLANO COMMUNITY COLLEGE                ,CA,94534-3197,Public       ,468,1204,1672,2023,3264,5287
00129300,VANGUARD UNIVERSITY OF SOUTHERN CA      ,CA,92626-6597,Private      ,220,202,422,1589,572,2161
00129400,SOUTHWESTERN COLLEGE                    ,CA,91910-7299,Public       ,1298,1565,2863,5656,3759,9415
00129500,SOUTHWESTERN LAW SCHOOL                 ,CA,90010-1106,Private      ,3,466,469,16,2562,2578
00129600,DOMINICAN SCH PHILOSOPHY & THEOLOGY     ,CA,94709-0000,Private      ,1,6,7,2,28,30
00129900,ST JOHN'S SEMINARY COLLEGE              ,CA,93010-0000,Private      ,0,0,0,0,1,1
00130200,SAINT MARY'S COLLEGE OF CALIFORNIA      ,CA,94556-2744,Private      ,176,342,518,3506,1043,4549
00130500,STANFORD UNIVERSITY                     ,CA,94305-6106,Private      ,1404,484,1888,19985,3140,23125
00130501,STANFORD UNIVERSITY - GRADUATE SCHOOL OF,CA,94305-5301,Private      ,8,167,175,113,579,692
00130502,STANFORD UNIVERSITY - GRADUATE SCHOOL OF,CA,94305-5015,Private      ,3,284,287,45,967,1012
00130503,STANFORD UNIVERSITY - STANFORD LAW SCHOO,CA,94305-3096,Private      ,1,260,261,32,2203,2235
00130700,FRESNO CITY COLLEGE                     ,CA,93741-0002,Public       ,2578,4881,7459,10960,10363,21323
00130800,REEDLEY COLLEGE                         ,CA,93654-2099,Public       ,1127,1506,2633,4104,3262,7366
00130900,TAFT COLLEGE                            ,CA,93268-2317,Public       ,199,320,519,573,670,1243
00131200,UNIVERSITY OF CALIFORNIA-BERKELEY       ,CA,94720-1520,Public       ,1488,2334,3822,45039,17188,62227
00131300,UNIVERSITY OF CALIFORNIA-DAVIS          ,CA,95616-8558,Public       ,1246,1464,2710,42856,12484,55340
00131400,UNIVERSITY OF CALIFORNIA-IRVINE         ,CA,92697-2825,Public       ,784,1123,1907,44942,11263,56205
00131500,UNIVERSITY OF CALIFORNIA (UCLA)         ,CA,90095-9000,Public       ,1653,3384,5037,54873,22430,77303
00131502,UNIV OF CALIFORNIA LOS ANG SCH MED      ,CA,90095-0000,Public       ,8,78,86,154,856,1010
00131503,UNIV OF CALIFORNIA LOS ANG DENTAL       ,CA,90095-0000,Public       ,0,30,30,17,113,130
00131600,UNIVERSITY OF CALIFORNIA-RIVERSIDE      ,CA,92521-0209,Public       ,833,1011,1844,28019,5462,33481
00131700,UNIVERSITY OF CALIFORNIA-SAN DIEGO      ,CA,92093-0013,Public       ,826,1007,1833,41301,7928,49229
00131900,UNIVERSITY OF CALIFORNIA-SFRANCISCO     ,CA,94143-0246,Public       ,42,396,438,520,3121,3641
