OPE ID,School,State,Zip Code,School Type,20152016Qtr4_Dependent Students,20152016Qtr4_Independent Students,Quarterly Total,YTD_20152016Qtr4_Dependent Students,YTD_20152016Qtr4_Independent Students,Award Year To Date Total
00100200,ALABAMA AGRCLTL & MECHL UNIV            ,AL,35762-1357,Public       ,174,227,401,6559,3676,10235
00100300,FAULKNER UNIVERSITY                     ,AL,36109-3398,Private      ,102,336,438,2030,3928,5958
00100400,UNIVERSITY OF MONTEVALLO                ,AL,35115-6000,Public       ,98,107,205,2584,1325,3909
00100500,ALABAMA STATE UNIVERSITY                ,AL,36101-0000,Public       ,430,383,813,9160,5223,14383
00100700,CENTRAL ALABAMA COMMUNITY COLLEGE       ,AL,35011-0000,Public       ,74,183,257,1382,1509,2891
00100800,ATHENS STATE UNIVERSITY                 ,AL,35611-1999,Public       ,39,251,290,892,3099,3991
00100900,AUBURN UNIVERSITY                       ,AL,36849-5113,Public       ,848,498,1346,19862,6820,26682
00101200,BIRMINGHAM SOUTHERN COLLEGE             ,AL,35254-0002,Private      ,101,78,179,2314,709,3023
00101300,CALHOUN COMMUNITY COLLEGE               ,AL,35609-0000,Public       ,353,862,1215,5233,7051,12284
00101500,ENTERPRISE STATE COMMUNITY COLLEGE      ,AL,36331-1300,Public       ,76,131,207,1125,1250,2375
00101600,UNIVERSITY OF NORTH ALABAMA             ,AL,35632-0001,Public       ,291,246,537,5670,2891,8561
00101700,GADSDEN STATE COMMUNITY COLLEGE         ,AL,35903-2269,Public       ,192,597,789,3105,4748,7853
00101800,GEORGE C WALLACE COMMUNITY COLLEGE      ,AL,36303-0943,Public       ,135,475,610,2518,4000,6518
00101900,HUNTINGDON COLLEGE                      ,AL,36106-2148,Private      ,50,63,113,1574,761,2335
00102000,JACKSONVILLE STATE UNIVERSITY           ,AL,36265-1602,Public       ,261,443,704,6791,4894,11685
00102100,JEFFERSON DAVIS COMMUNITY COLLEGE       ,AL,36427-2790,Public       ,42,99,141,656,826,1482
00102200,JEFFERSON STATE COMMUNITY COLLEGE       ,AL,35215-3098,Public       ,352,934,1286,4989,7592,12581
00102300,JUDSON COLLEGE                          ,AL,36756-2504,Private      ,10,41,51,324,219,543
00102400,UNIVERSITY OF WEST ALABAMA              ,AL,35470-0000,Public       ,115,393,508,2635,3870,6505
00102600,MARION MILITARY INSTITUTE               ,AL,36756-3214,Public       ,24,7,31,608,84,692
00102800,MILES COLLEGE                           ,AL,35064-2697,Private      ,83,106,189,2738,1264,4002
00102900,UNIVERSITY OF MOBILE                    ,AL,36613-0000,Private      ,117,190,307,1915,1862,3777
00103000,BISHOP STATE COMMUNITY COLLEGE          ,AL,36603-5898,Public       ,207,551,758,2413,4354,6767
00103100,NORTHEAST ALABAMA STATE CMNTY COLG      ,AL,35986-0159,Public       ,106,195,301,1352,1545,2897
00103300,OAKWOOD COLLEGE                         ,AL,35896-0001,Private      ,45,106,151,1840,1035,2875
00103400,ALABAMA SOUTHERN COMMUNITY COLLEGE      ,AL,36460-5698,Public       ,82,111,193,1186,892,2078
00103600,SAMFORD UNIVERSITY                      ,AL,35229-7000,Private      ,167,260,427,3977,3084,7061
00103800,SNEAD STATE COMMUNITY COLLEGE           ,AL,35957-0734,Public       ,80,189,269,1784,1800,3584
00104000,SOUTHERN UNION STATE COMMUNITY CLG      ,AL,36276-0000,Public       ,186,328,514,3660,3153,6813
00104100,SPRING HILL COLLEGE                     ,AL,36608-1791,Private      ,103,94,197,2625,853,3478
00104400,STILLMAN COLLEGE                        ,AL,35403-0000,Private      ,70,81,151,1896,732,2628
00104600,TALLADEGA COLLEGE                       ,AL,35160-2354,Private      ,42,43,85,1262,525,1787
00104700,TROY UNIVERSITY                         ,AL,36082-0001,Public       ,487,1566,2053,9206,16489,25695
00105000,TUSKEGEE UNIVERSITY                     ,AL,36088-1645,Private      ,173,76,249,5365,1458,6823
00105100,UNIVERSITY OF ALABAMA (THE)             ,AL,35487-0120,Public       ,1193,857,2050,30110,10892,41002
00105200,UNIVERSITY OF ALABAMA AT BIRMINGHAM     ,AL,35294-1150,Public       ,594,1084,1678,11675,12726,24401
00105500,UNIVERSITY OF ALABAMA IN HUNTSVILLE     ,AL,35899-0001,Public       ,300,382,682,5670,4333,10003
00105700,UNIVERSITY OF SOUTH ALABAMA             ,AL,36688-0002,Public       ,556,849,1405,11365,10520,21885
00105900,LAWSON STATE COMMUNITY COLLEGE          ,AL,35221-1798,Public       ,139,456,595,2479,3492,5971
00105901,LAWSON STATE COMMUNITY COLLEGE - BESSEME,AL,35021-0308,Public       ,51,173,224,875,1412,2287
00106000,FAULKNER STATE COMMUNITY COLLEGE        ,AL,36507-2698,Public       ,312,440,752,3813,3636,7449
