OPE ID,School,State,Zip Code,School Type,20082009Qtr2_Dependent Students,20082009Qtr2_Independent Students,Quarterly Total,YTD_20082009Qtr2_Dependent Students,YTD_20082009Qtr2_Independent Students,Award Year To Date Total
00100200,ALABAMA AGRCLTL & MECHL UNIV            ,AL,35762-1357,Public       ,1711,877,2588,4088,1668,5756
00100300,FAULKNER UNIVERSITY                     ,AL,36109-3398,Private      ,516,1209,1725,968,1961,2929
00100400,UNIVERSITY OF MONTEVALLO                ,AL,35115-6000,Public       ,665,373,1038,1384,674,2058
00100500,ALABAMA STATE UNIVERSITY                ,AL,36101-0000,Public       ,2667,1384,4051,5958,2399,8357
00100700,CENTRAL ALABAMA COMMUNITY COLLEGE       ,AL,35011-0000,Public       ,265,429,694,533,683,1216
00100800,ATHENS STATE UNIVERSITY                 ,AL,35611-1999,Public       ,221,976,1197,374,1578,1952
00100900,AUBURN UNIVERSITY                       ,AL,36849-5113,Public       ,3248,1670,4918,11125,3447,14572
00101200,BIRMINGHAM SOUTHERN COLLEGE             ,AL,35254-0002,Private      ,400,98,498,1347,161,1508
00101300,CALHOUN COMMUNITY COLLEGE               ,AL,35609-2216,Public       ,1089,1769,2858,2125,2966,5091
00101500,ENTERPRISE-OZARK COMMUNITY COLLEGE      ,AL,36331-1300,Public       ,335,405,740,580,663,1243
00101600,UNIVERSITY OF NORTH ALABAMA             ,AL,35632-0001,Public       ,1294,759,2053,2723,1267,3990
00101700,GADSDEN STATE COMMUNITY COLLEGE         ,AL,35903-2269,Public       ,767,1122,1889,1395,1877,3272
00101800,GEORGE C WALLACE COMMUNITY COLLEGE      ,AL,36303-0943,Public       ,456,914,1370,761,1433,2194
00101900,HUNTINGDON COLLEGE                      ,AL,36106-2148,Private      ,335,129,464,843,231,1074
00102000,JACKSONVILLE STATE UNIVERSITY           ,AL,36265-1602,Public       ,1945,1459,3404,4134,2625,6759
00102100,JEFFERSON DAVIS COMMUNITY COLLEGE       ,AL,36427-2790,Public       ,138,233,371,238,350,588
00102200,JEFFERSON STATE COMMUNITY COLLEGE       ,AL,35215-3098,Public       ,1080,1825,2905,1772,2952,4724
00102300,JUDSON COLLEGE                          ,AL,36756-2504,Private      ,125,32,157,257,63,320
00102400,UNIVERSITY OF WEST ALABAMA              ,AL,35470-0000,Public       ,553,1207,1760,1210,2152,3362
00102600,MARION MILITARY INSTITUTE               ,AL,36756-3214,Public       ,176,8,184,278,16,294
00102800,MILES COLLEGE                           ,AL,35064-2697,Private      ,836,380,1216,1509,640,2149
00102900,UNIVERSITY OF MOBILE                    ,AL,36663-0220,Private      ,423,512,935,1026,868,1894
00103000,BISHOP STATE COMMUNITY COLLEGE          ,AL,36603-5898,Public       ,517,965,1482,747,1473,2220
00103001,BISHOP STATE COMM COLG-CARVER CMPS      ,AL,36617-0000,Public       ,36,79,115,53,118,171
00103002,BISHOP STAT COMM CLG-SW CMPS            ,AL,36605-0000,Public       ,28,44,72,44,69,113
00103100,NORTHEAST ALABAMA STATE CMNTY COLG      ,AL,35986-0159,Public       ,356,476,832,563,669,1232
00103300,OAKWOOD COLLEGE                         ,AL,35896-0001,Private      ,628,215,843,1226,401,1627
00103400,ALABAMA SOUTHERN COMMUNITY COLLEGE      ,AL,36460-5698,Public       ,268,259,527,456,411,867
00103600,SAMFORD UNIVERSITY                      ,AL,35229-7000,Private      ,418,671,1089,2344,1849,4193
00103800,SNEAD STATE COMMUNITY COLLEGE           ,AL,35957-0734,Public       ,317,473,790,598,800,1398
00104000,SOUTHERN UNION STATE COMMUNITY CLG      ,AL,36276-0000,Public       ,848,758,1606,1439,1209,2648
00104100,SPRING HILL COLLEGE                     ,AL,36608-1791,Private      ,400,148,548,1496,318,1814
00104400,STILLMAN COLLEGE                        ,AL,35403-1430,Private      ,639,128,767,1698,266,1964
00104600,TALLADEGA COLLEGE                       ,AL,35160-2354,Private      ,227,84,311,361,132,493
00104700,TROY STATE UNIVERSITY                   ,AL,36082-0001,Public       ,2442,7172,9614,4860,11894,16754
00105000,TUSKEGEE UNIVERSITY                     ,AL,36088-1645,Private      ,1212,332,1544,4089,796,4885
00105100,UNIVERSITY OF ALABAMA (THE)             ,AL,35487-0120,Public       ,4134,2472,6606,11520,4977,16497
00105200,UNIVERSITY OF ALABAMA AT BIRMINGHAM     ,AL,35294-1150,Public       ,2140,3056,5196,5271,5664,10935
00105500,UNIVERSITY OF ALABAMA IN HUNTSVILLE     ,AL,35899-0001,Public       ,1193,1033,2226,2808,1838,4646
00105700,UNIVERSITY OF SOUTH ALABAMA             ,AL,36688-0002,Public       ,2358,2953,5311,4264,4863,9127
00105900,LAWSON STATE COMMUNITY COLLEGE          ,AL,35221-1798,Public       ,536,829,1365,862,1365,2227
00105901,LAWSON STATE COMMUNITY COLLEGE - BESSEME,AL,35021-0308,Public       ,107,222,329,181,349,530
00106000,FAULKNER STATE COMMUNITY COLLEGE        ,AL,36507-2698,Public       ,752,730,1482,1177,1141,2318
00526000,J.F. DRAKE STATE TECH COLLEGE           ,AL,35811-1584,Public       ,108,269,377,169,459,628
00569100,SHELTON STATE COMMUNITY CLG             ,AL,35405-4017,Public       ,969,793,1762,1665,1261,2926
00569200,REID STATE TECHNICAL COLLEGE            ,AL,36401-0000,Public       ,69,125,194,98,174,272
00569700,NORTHWEST- SHOALS COMMUNITY COLLEGE     ,AL,35661-0000,Public       ,529,620,1149,912,946,1858
00569702,NORTHWEST-SHOALS C.C.-PHIL CAMPBELL     ,AL,35581-0000,Public       ,63,61,124,132,95,227
00569900,GEORGE C WALLACE STATE CMTY COLLEGE     ,AL,36703-0000,Public       ,297,353,650,456,597,1053
00573300,BEVILL STATE CMTY COLLEGE-WALKER        ,AL,35148-0000,Public       ,335,518,853,592,827,1419
00573301,BEVILL STATE COMMUNITY COLLEGE - FAYETTE,AL,35555-0000,Public       ,134,163,297,274,288,562
00573302,BEVILL STATE CMTY CLG-HAMILTON CAMP     ,AL,35570-0000,Public       ,48,89,137,92,134,226
00573305,BEVILL STATE CMTY CLG-WALKER CLG        ,AL,35501-0000,Public       ,108,101,209,191,198,389
00573400,H. COUNCILL TRENHOLM STATE TECH COLLEGE ,AL,36108-0020,Public       ,138,358,496,191,521,712
00573401,H. C. TRENHOLM ST TECH COL-PATTERSON CAM,AL,36116-2612,Public       ,72,148,220,114,226,340
00787100,GEORGE C WALLACE STATE CMTY CLG         ,AL,35077-2000,Public       ,836,1094,1930,1396,1677,3073
00831000,AUBURN UNIVERSITY-MONTGOMERY            ,AL,36124-0000,Public       ,1000,1279,2279,1973,2145,4118
00898800,LURLEEN B WALLACE COMMUNITY COLLEGE     ,AL,36420-0418,Public       ,212,289,501,372,457,829
01019300,HERZING COLLEGE                         ,AL,35209-4816,Proprietary  ,48,221,269,73,387,460
01055400,CONCORDIA COLLEGE                       ,AL,36701-3323,Private      ,231,170,401,323,219,542
01218200,CHATTAHOOCHEE VALLEY CMTY CLG           ,AL,36869-7917,Public       ,253,444,697,371,683,1054
01303906,SOUTH UNIVERSITY - MONTGOMERY           ,AL,36116-1120,Proprietary  ,72,245,317,106,416,522
02170600,UNITED STATES SPORTS ACADEMY            ,AL,36526-7055,Private      ,11,189,200,22,335,357
02199700,HERITAGE CHRISTIAN UNIVERSITY           ,AL,35630-0000,Private      ,4,20,24,8,26,34
02270400,SOUTHEASTERN BIBLE COLLEGE              ,AL,35244-2083,Private      ,30,53,83,62,82,144
02296000,PRINCE INSTITUTE OF PROFESSIONAL STUDIES,AL,36117-0000,Proprietary  ,11,43,54,13,60,73
02341000,FORTIS COLLEGE                          ,AL,36609-0000,Proprietary  ,157,415,572,167,441,608
02341002,CAPPS COLLEGE - MONTGOMERY              ,AL,36109-3624,Proprietary  ,12,28,40,15,62,77
02341004,FORTIS COLLEGE - SCHOOL OF COSMETOLOGY  ,AL,36609-1981,Proprietary  ,4,17,21,4,19,23
02503400,AMRIDGE UNIVERSITY                      ,AL,36124-0000,Private      ,0,229,229,8,365,373
02605500,REMINGTON COLLEGE - MOBILE CAMPUS       ,AL,36609-5593,Proprietary  ,122,528,650,154,781,935
03010600,VIRGINIA COLLEGE                        ,AL,35209-5154,Proprietary  ,539,5006,5545,707,7419,8126
03010602,VIRGINIA COLLEGE - HUNTSVILLE           ,AL,35805-0000,Proprietary  ,49,148,197,67,216,283
03010605,VA COLG TECHNICAL AT PELHAM             ,AL,35124-0000,Proprietary  ,0,0,0,2,7,9
03010607,VIRGINIA COLLEGE - MOBILE               ,AL,36606-4748,Proprietary  ,18,145,163,25,177,202
03010616,VIRGINIA COLLEGE - MONTGOMERY           ,AL,36117-2802,Proprietary  ,35,168,203,35,168,203
03032500,ALABAMA STATE CLG BARBER STYLING        ,AL,35215-8308,Proprietary  ,9,16,25,17,23,40
03361400,FORTIS COLLEGE                          ,AL,36535-3547,Proprietary  ,20,121,141,23,125,148
03459300,SOUTHEASTERN SCHOOL OF COSMETOLOGY      ,AL,35228-0000,Private      ,6,38,44,9,49,58
03783300,BLUE CLIFF CAREER COLLEGE               ,AL,63306-4749,Proprietary  ,11,49,60,18,73,91
03894300,HUNTSVILLE BIBLE COLLEGE                ,AL,35811-0000,Private      ,3,11,14,6,25,31
04067300,SELMA UNIVERSITY                        ,AL,36701-0000,Private      ,6,25,31,12,32,44
04116500,MIMI'S BEAUTY ACADEMY OF COSMETOLOGY    ,AL,35810-3453,Proprietary  ,8,10,18,9,19,28
04121500,COLUMBIA SOUTHERN UNIVERSITY            ,AL,36561-3815,Proprietary  ,13,402,415,16,464,480
04125200,TONI LOVE'S COSMETOLOGY TRAINING CENTER ,AL,35474-0005,Proprietary  ,2,13,15,2,17,19
00111100,ALLAN HANCOCK COLLEGE                   ,CA,93454-6399,Public       ,598,970,1568,1923,1923,3846
00111300,ANTELOPE VALLEY COLLEGE                 ,CA,93536-5426,Public       ,606,1520,2126,2386,3346,5732
00111600,ART CENTER COLLEGE OF DESIGN            ,CA,91103-1999,Private      ,108,190,298,990,970,1960
00111700,AZUSA PACIFIC UNIVERSITY                ,CA,91702-7000,Private      ,531,1334,1865,5331,3346,8677
00111800,BAKERSFIELD COLLEGE                     ,CA,93305-1299,Public       ,1236,1974,3210,5269,4714,9983
00111900,BARSTOW COMMUNITY COLLEGE               ,CA,92311-6608,Public       ,100,538,638,188,864,1052
00112000,AMER BAPT SEM OF THE WEST-BERKELEY      ,CA,94704-0000,Private      ,0,9,9,2,31,33
00112100,BETHANY UNIVERSITY /  ASSEMBLIES OF GOD ,CA,95066-2896,Private      ,93,102,195,378,229,607
00112200,BIOLA UNIVERSITY                        ,CA,90639-0001,Private      ,536,491,1027,4311,1404,5715
00112300,BROOKS INSTITUTE                        ,CA,93103-1809,Proprietary  ,277,197,474,1002,512,1514
00112400,CABRILLO COLLEGE                        ,CA,95003-3194,Public       ,443,743,1186,2031,2242,4273
00112500,CALIFORNIA BAPTIST UNIVERSITY           ,CA,92504-3297,Private      ,382,570,952,2926,1507,4433
00112700,CALIFORNIA COLLEGE OF THE ARTS          ,CA,94107-2206,Private      ,257,300,557,1422,1196,2618
00113100,CALIFORNIA INSTITUTE OF TECHNOLOGY      ,CA,91125-0001,Private      ,138,35,173,2399,307,2706
00113200,CALIFORNIA INSTITUTE OF THE ARTS        ,CA,91355-2397,Private      ,84,73,157,1383,1142,2525
00113300,CALIFORNIA LUTHERAN UNIVERSITY          ,CA,91360-2787,Private      ,288,346,634,2474,873,3347
00113400,CALIFORNIA MARITIME ACADEMY             ,CA,94590-8181,Public       ,60,31,91,545,173,718
00113700,CALIF STATE UNIV-FULLERTON              ,CA,92831-3599,Public       ,1916,2682,4598,28242,10936,39178
00113800,"CALIFORNIA STATE UNIVERSITY, EAST BAY   ",CA,94542-3000,Public       ,574,1605,2179,6934,6451,13385
00113900,CALIF STATE UNIV-LONG BEACH             ,CA,90840-0006,Public       ,2127,2826,4953,34005,13663,47668
00114000,CALIF STATE UNIV-LOS ANGELES            ,CA,90032-4226,Public       ,1153,2764,3917,18734,11967,30701
00114100,"CALIF STATE UNIV, DOMINGUEZ HILLS       ",CA,90747-0001,Public       ,670,1972,2642,8740,6702,15442
00114200,CALIF STATE UNIV SAN BERNARDINO         ,CA,92407-2397,Public       ,1048,2347,3395,11772,8113,19885
00114300,CAL POLY STATE UNIVERSITY               ,CA,93407-0001,Public       ,1175,528,1703,23455,2686,26141
00114400,CALIF STATE POLYTECHNIC UNIV POMONA     ,CA,91768-2500,Public       ,1098,1195,2293,19120,5571,24691
00114600,CALIF STATE UNIV - CHICO                ,CA,95929-0001,Public       ,1228,1277,2505,12426,4371,16797
00114700,CALIF STATE UNIV - FRESNO               ,CA,93740-8026,Public       ,1384,2043,3427,15708,7734,23442
00114900,HUMBOLDT STATE UNIVERSITY               ,CA,95521-8299,Public       ,652,754,1406,7688,3095,10783
00115000,CALIF STATE UNIV-SACRAMENTO             ,CA,95819-6044,Public       ,1883,3152,5035,18432,11708,30140
00115100,SAN DIEGO STATE UNIVERSITY              ,CA,92182-1690,Public       ,3084,3559,6643,34222,11825,46047
00115300,CALIF STATE UNIV-NORTHRIDGE             ,CA,91330-8307,Public       ,2058,2990,5048,24709,12583,37292
00115400,SAN FRANCISCO STATE UNIVERSITY          ,CA,94132-1740,Public       ,1619,2428,4047,24066,13236,37302
00115500,SAN JOSE STATE UNIVERSITY               ,CA,95192-0036,Public       ,1825,2932,4757,20754,10739,31493
