OPE ID,School,State,Zip Code,School Type,20082009Qtr1_Dependent Students,20082009Qtr1_Independent Students,Quarterly Total,YTD_20082009Qtr1_Dependent Students,YTD_20082009Qtr1_Independent Students,Award Year To Date Total
00100200,ALABAMA AGRCLTL & MECHL UNIV            ,AL,35762-1357,Public       ,2377,791,3168,2377,791,3168
00100300,FAULKNER UNIVERSITY                     ,AL,36109-3398,Private      ,452,752,1204,452,752,1204
00100400,UNIVERSITY OF MONTEVALLO                ,AL,35115-6000,Public       ,719,301,1020,719,301,1020
00100500,ALABAMA STATE UNIVERSITY                ,AL,36101-0000,Public       ,3291,1015,4306,3291,1015,4306
00100700,CENTRAL ALABAMA COMMUNITY COLLEGE       ,AL,35011-0000,Public       ,268,254,522,268,254,522
00100800,ATHENS STATE UNIVERSITY                 ,AL,35611-1999,Public       ,153,602,755,153,602,755
00100900,AUBURN UNIVERSITY                       ,AL,36849-5113,Public       ,7877,1777,9654,7877,1777,9654
00101200,BIRMINGHAM SOUTHERN COLLEGE             ,AL,35254-0002,Private      ,947,63,1010,947,63,1010
00101300,CALHOUN COMMUNITY COLLEGE               ,AL,35609-2216,Public       ,1036,1197,2233,1036,1197,2233
00101500,ENTERPRISE-OZARK COMMUNITY COLLEGE      ,AL,36331-1300,Public       ,245,258,503,245,258,503
00101600,UNIVERSITY OF NORTH ALABAMA             ,AL,35632-0001,Public       ,1429,508,1937,1429,508,1937
00101700,GADSDEN STATE COMMUNITY COLLEGE         ,AL,35903-2269,Public       ,628,755,1383,628,755,1383
00101800,GEORGE C WALLACE COMMUNITY COLLEGE      ,AL,36303-0943,Public       ,305,519,824,305,519,824
00101900,HUNTINGDON COLLEGE                      ,AL,36106-2148,Private      ,508,102,610,508,102,610
00102000,JACKSONVILLE STATE UNIVERSITY           ,AL,36265-1602,Public       ,2189,1166,3355,2189,1166,3355
00102100,JEFFERSON DAVIS COMMUNITY COLLEGE       ,AL,36427-2790,Public       ,100,117,217,100,117,217
00102200,JEFFERSON STATE COMMUNITY COLLEGE       ,AL,35215-3098,Public       ,692,1127,1819,692,1127,1819
00102300,JUDSON COLLEGE                          ,AL,36756-2504,Private      ,132,31,163,132,31,163
00102400,UNIVERSITY OF WEST ALABAMA              ,AL,35470-0000,Public       ,657,945,1602,657,945,1602
00102600,MARION MILITARY INSTITUTE               ,AL,36756-3214,Public       ,102,8,110,102,8,110
00102800,MILES COLLEGE                           ,AL,35064-2697,Private      ,673,260,933,673,260,933
00102900,UNIVERSITY OF MOBILE                    ,AL,36663-0220,Private      ,603,356,959,603,356,959
00103000,BISHOP STATE COMMUNITY COLLEGE          ,AL,36603-5898,Public       ,230,508,738,230,508,738
00103001,BISHOP STATE COMM COLG-CARVER CMPS      ,AL,36617-0000,Public       ,17,39,56,17,39,56
00103002,BISHOP STAT COMM CLG-SW CMPS            ,AL,36605-0000,Public       ,16,25,41,16,25,41
00103100,NORTHEAST ALABAMA STATE CMNTY COLG      ,AL,35986-0159,Public       ,207,193,400,207,193,400
00103300,OAKWOOD COLLEGE                         ,AL,35896-0001,Private      ,598,186,784,598,186,784
00103400,ALABAMA SOUTHERN COMMUNITY COLLEGE      ,AL,36460-5698,Public       ,188,152,340,188,152,340
00103600,SAMFORD UNIVERSITY                      ,AL,35229-7000,Private      ,1926,1178,3104,1926,1178,3104
00103800,SNEAD STATE COMMUNITY COLLEGE           ,AL,35957-0734,Public       ,281,327,608,281,327,608
00104000,SOUTHERN UNION STATE COMMUNITY CLG      ,AL,36276-0000,Public       ,591,451,1042,591,451,1042
00104100,SPRING HILL COLLEGE                     ,AL,36608-1791,Private      ,1096,170,1266,1096,170,1266
00104400,STILLMAN COLLEGE                        ,AL,35403-1430,Private      ,1059,138,1197,1059,138,1197
00104600,TALLADEGA COLLEGE                       ,AL,35160-2354,Private      ,134,48,182,134,48,182
00104700,TROY STATE UNIVERSITY                   ,AL,36082-0001,Public       ,2418,4722,7140,2418,4722,7140
00105000,TUSKEGEE UNIVERSITY                     ,AL,36088-1645,Private      ,2877,464,3341,2877,464,3341
00105100,UNIVERSITY OF ALABAMA (THE)             ,AL,35487-0120,Public       ,7386,2505,9891,7386,2505,9891
00105200,UNIVERSITY OF ALABAMA AT BIRMINGHAM     ,AL,35294-1150,Public       ,3131,2608,5739,3131,2608,5739
00105500,UNIVERSITY OF ALABAMA IN HUNTSVILLE     ,AL,35899-0001,Public       ,1615,805,2420,1615,805,2420
00105700,UNIVERSITY OF SOUTH ALABAMA             ,AL,36688-0002,Public       ,1906,1910,3816,1906,1910,3816
00105900,LAWSON STATE COMMUNITY COLLEGE          ,AL,35221-1798,Public       ,326,536,862,326,536,862
00105901,LAWSON STATE COMMUNITY COLLEGE - BESSEME,AL,35021-0308,Public       ,74,127,201,74,127,201
00106000,FAULKNER STATE COMMUNITY COLLEGE        ,AL,36507-2698,Public       ,425,411,836,425,411,836
00526000,J.F. DRAKE STATE TECH COLLEGE           ,AL,35811-1584,Public       ,61,190,251,61,190,251
00569100,SHELTON STATE COMMUNITY CLG             ,AL,35405-4017,Public       ,696,468,1164,696,468,1164
00569200,REID STATE TECHNICAL COLLEGE            ,AL,36401-0000,Public       ,29,49,78,29,49,78
00569700,NORTHWEST- SHOALS COMMUNITY COLLEGE     ,AL,35661-0000,Public       ,383,326,709,383,326,709
00569702,NORTHWEST-SHOALS C.C.-PHIL CAMPBELL     ,AL,35581-0000,Public       ,69,34,103,69,34,103
00569900,GEORGE C WALLACE STATE CMTY COLLEGE     ,AL,36703-0000,Public       ,159,244,403,159,244,403
00573300,BEVILL STATE CMTY COLLEGE-WALKER        ,AL,35148-0000,Public       ,257,309,566,257,309,566
