OPE ID,School,State,Zip Code,School Type,20122013Qtr3_Dependent Students,20122013Qtr3_Independent Students,Quarterly Total,YTD_20122013Qtr3_Dependent Students,YTD_20122013Qtr3_Independent Students,Award Year To Date Total
00102200,JEFFERSON STATE COMMUNITY COLLEGE       ,AL,35215-3098,Public       ,1284,2589,3873,4745,8648,13393
00102300,JUDSON COLLEGE                          ,AL,36756-2504,Private      ,60,42,102,365,153,518
00102400,UNIVERSITY OF WEST ALABAMA              ,AL,35470-0000,Public       ,386,1733,2119,2474,5281,7755
00102600,MARION MILITARY INSTITUTE               ,AL,36756-3214,Public       ,90,20,110,528,69,597
00102800,MILES COLLEGE                           ,AL,35064-2697,Private      ,480,430,910,2419,1412,3831
00102900,UNIVERSITY OF MOBILE                    ,AL,36613-0000,Private      ,321,658,979,1921,2397,4318
00103000,BISHOP STATE COMMUNITY COLLEGE          ,AL,36603-5898,Public       ,749,1696,2445,2471,4922,7393
00103100,NORTHEAST ALABAMA STATE CMNTY COLG      ,AL,35986-0159,Public       ,481,846,1327,1434,2069,3503
00103300,OAKWOOD COLLEGE                         ,AL,35896-0001,Private      ,389,334,723,2000,1238,3238
00103400,ALABAMA SOUTHERN COMMUNITY COLLEGE      ,AL,36460-5698,Public       ,231,365,596,1080,1100,2180
00103600,SAMFORD UNIVERSITY                      ,AL,35229-7000,Private      ,286,621,907,3742,3181,6923
00103800,SNEAD STATE COMMUNITY COLLEGE           ,AL,35957-0734,Public       ,313,581,894,1493,1957,3450
00104000,SOUTHERN UNION STATE COMMUNITY CLG      ,AL,36276-0000,Public       ,650,777,1427,3626,3248,6874
00104100,SPRING HILL COLLEGE                     ,AL,36608-1791,Private      ,137,277,414,1864,997,2861
00104400,STILLMAN COLLEGE                        ,AL,35403-1430,Private      ,257,172,429,1963,705,2668
00104600,TALLADEGA COLLEGE                       ,AL,35160-2354,Private      ,222,203,425,981,544,1525
00104700,TROY UNIVERSITY                         ,AL,36082-0001,Public       ,1500,6393,7893,8955,21646,30601
00105000,TUSKEGEE UNIVERSITY                     ,AL,36088-1645,Private      ,384,230,614,5880,1557,7437
00105100,UNIVERSITY OF ALABAMA (THE)             ,AL,35487-0120,Public       ,2366,2264,4630,26344,11095,37439
00105200,UNIVERSITY OF ALABAMA AT BIRMINGHAM     ,AL,35294-1150,Public       ,1481,2848,4329,11646,12999,24645
00105500,UNIVERSITY OF ALABAMA IN HUNTSVILLE     ,AL,35899-0001,Public       ,800,1204,2004,5198,4859,10057
00105700,UNIVERSITY OF SOUTH ALABAMA             ,AL,36688-0002,Public       ,1477,2306,3783,10388,10183,20571
00105900,LAWSON STATE COMMUNITY COLLEGE          ,AL,35221-1798,Public       ,791,1410,2201,2322,3886,6208
00105901,LAWSON STATE COMMUNITY COLLEGE - BESSEME,AL,35021-0308,Public       ,300,493,793,863,1466,2329
00106000,FAULKNER STATE COMMUNITY COLLEGE        ,AL,36507-2698,Public       ,711,894,1605,3360,3561,6921
00526000,J.F. DRAKE STATE TECH COLLEGE           ,AL,35811-1584,Public       ,215,674,889,614,2002,2616
00569100,SHELTON STATE COMMUNITY CLG             ,AL,35405-4017,Public       ,979,1158,2137,4475,4024,8499
00569200,REID STATE TECHNICAL COLLEGE            ,AL,36401-0000,Public       ,111,246,357,284,645,929
00569700,NORTHWEST- SHOALS COMMUNITY COLLEGE     ,AL,35661-0000,Public       ,659,1032,1691,1998,2450,4448
00569900,GEORGE C WALLACE STATE CMTY COLLEGE     ,AL,36703-0000,Public       ,390,748,1138,1152,1916,3068
00573300,BEVILL STATE CMTY COLLEGE-WALKER        ,AL,35148-0000,Public       ,537,1151,1688,2150,3412,5562
00573400,H. COUNCILL TRENHOLM STATE TECH COLLEGE ,AL,36108-0020,Public       ,360,802,1162,952,2262,3214
00573401,H. C. TRENHOLM ST TECH COL-PATTERSON CAM,AL,36116-2612,Public       ,226,446,672,580,1311,1891
00787100,GEORGE C WALLACE STATE CMTY CLG         ,AL,35077-2000,Public       ,590,1033,1623,3497,4668,8165
00831000,AUBURN UNIVERSITY-MONTGOMERY            ,AL,36124-0000,Public       ,573,1081,1654,4584,5058,9642
00898800,LURLEEN B WALLACE COMMUNITY COLLEGE     ,AL,36420-0418,Public       ,223,409,632,1057,1315,2372
01055400,CONCORDIA COLLEGE                       ,AL,36701-3323,Private      ,222,211,433,825,573,1398
01218200,CHATTAHOOCHEE VALLEY CMTY CLG           ,AL,36869-7917,Public       ,287,585,872,1085,1897,2982
01303906,SOUTH UNIVERSITY - MONTGOMERY           ,AL,36116-1120,Proprietary  ,144,550,694,485,1698,2183
02170600,UNITED STATES SPORTS ACADEMY            ,AL,36526-7055,Private      ,9,241,250,45,712,757
02199700,HERITAGE CHRISTIAN UNIVERSITY           ,AL,35630-0000,Private      ,4,24,28,27,81,108
02270400,SOUTHEASTERN BIBLE COLLEGE              ,AL,35244-2083,Private      ,32,84,116,131,329,460
02285000,PAUL MITCHELL THE SCHOOL HUNTSVILLE     ,AL,35758-0000,Proprietary  ,28,55,83,87,141,228
02296000,PRINCE INSTITUTE OF PROFESSIONAL STUDIES,AL,36117-0000,Proprietary  ,10,90,100,62,343,405
02341000,FORTIS COLLEGE                          ,AL,36609-0000,Proprietary  ,195,616,811,688,2183,2871
02503400,AMRIDGE UNIVERSITY                      ,AL,36124-0000,Private      ,33,501,534,102,1192,1294
02605500,REMINGTON COLLEGE - MOBILE CAMPUS       ,AL,36609-5593,Private      ,250,688,938,910,2388,3298
03010600,VIRGINIA COLLEGE                        ,AL,35209-5154,Proprietary  ,1071,6043,7114,2924,21447,24371
03010602,VIRGINIA COLLEGE - HUNTSVILLE           ,AL,35805-0000,Proprietary  ,80,312,392,276,1257,1533
03010607,VIRGINIA COLLEGE - MOBILE               ,AL,36608-1626,Proprietary  ,138,504,642,416,1461,1877
03010616,VIRGINIA COLLEGE - MONTGOMERY           ,AL,36117-2802,Proprietary  ,132,491,623,496,1873,2369
03032500,ALABAMA STATE CLG BARBER STYLING        ,AL,35215-0000,Proprietary  ,20,57,77,92,179,271
03361400,FORTIS COLLEGE                          ,AL,36535-0000,Proprietary  ,43,171,214,150,657,807
03459300,SOUTHEASTERN SCHOOL OF COSMETOLOGY      ,AL,35228-0000,Private      ,23,73,96,57,175,232
03783300,BLUE CLIFF CAREER COLLEGE               ,AL,63306-4749,Proprietary  ,41,176,217,103,394,497
03894300,HUNTSVILLE BIBLE COLLEGE                ,AL,35811-0000,Private      ,6,61,67,27,213,240
04066300,CARDIAC AND VASCULAR INSTITUTE OF ULTRAS,AL,36604-1411,Proprietary  ,16,103,119,68,322,390
04067300,SELMA UNIVERSITY                        ,AL,36701-0000,Private      ,88,287,375,214,509,723
04121500,COLUMBIA SOUTHERN UNIVERSITY            ,AL,36561-3815,Proprietary  ,109,2939,3048,394,11692,12086
04149200,XCELL ACADEMY-A PAUL MITCHELL PARTNER SC,AL,35216-4990,Proprietary  ,33,77,110,88,216,304
04187200,NEW BEGINNING COLLEGE OF COSMETOLOGY    ,AL,35950-2415,Proprietary  ,11,41,52,52,158,210
04187300,HAIR ACADEMY (THE)                      ,AL,36111-2201,Proprietary  ,18,56,74,62,196,258
04197500,UNIVERSITY ACADEMY OF HAIR DESIGN       ,AL,35476-3100,Proprietary  ,8,24,32,17,47,64
00111100,ALLAN HANCOCK COLLEGE                   ,CA,93454-6399,Public       ,878,1257,2135,4685,5108,9793
00111300,ANTELOPE VALLEY COLLEGE                 ,CA,93536-5426,Public       ,1135,2651,3786,6875,10609,17484
00111600,ART CENTER COLLEGE OF DESIGN            ,CA,91103-1999,Private      ,168,216,384,1925,1551,3476
00111700,AZUSA PACIFIC UNIVERSITY                ,CA,91702-7000,Private      ,463,1773,2236,10389,8225,18614
00111800,BAKERSFIELD COLLEGE                     ,CA,93305-1299,Public       ,898,1857,2755,10490,11534,22024
00111900,BARSTOW COMMUNITY COLLEGE               ,CA,92311-6608,Public       ,336,1261,1597,1283,3912,5195
00112000,AMER BAPT SEM OF THE WEST-BERKELEY      ,CA,94704-0000,Private      ,3,12,15,11,61,72
00112100,BETHANY UNIVERSITY /  ASSEMBLIES OF GOD ,CA,95066-2896,Private      ,0,0,0,4,13,17
00112200,BIOLA UNIVERSITY                        ,CA,90639-0001,Private      ,227,282,509,6914,2314,9228
00112300,BROOKS INSTITUTE                        ,CA,93103-1809,Proprietary  ,78,89,167,759,533,1292
00112400,CABRILLO COLLEGE                        ,CA,95003-3194,Public       ,711,1089,1800,5126,5467,10593
00112500,CALIFORNIA BAPTIST UNIVERSITY           ,CA,92504-3297,Private      ,351,927,1278,6562,4468,11030
00112700,CALIFORNIA COLLEGE OF THE ARTS          ,CA,94107-2206,Private      ,157,212,369,2416,2045,4461
00113100,CALIFORNIA INSTITUTE OF TECHNOLOGY      ,CA,91125-0001,Private      ,114,80,194,3716,752,4468
00113200,CALIFORNIA INSTITUTE OF THE ARTS        ,CA,91355-2397,Private      ,132,114,246,2409,1638,4047
00113300,CALIFORNIA LUTHERAN UNIVERSITY          ,CA,91360-2787,Private      ,154,323,477,5079,1776,6855
00113400,CALIFORNIA MARITIME ACADEMY             ,CA,94590-8181,Public       ,26,44,70,1014,472,1486
00113700,CALIF STATE UNIV-FULLERTON              ,CA,92831-3599,Public       ,1346,2289,3635,49408,23576,72984
00113800,"CALIFORNIA STATE UNIVERSITY, EAST BAY   ",CA,94542-3000,Public       ,460,1387,1847,15360,13853,29213
00113900,CALIF STATE UNIV-LONG BEACH             ,CA,90840-0006,Public       ,1373,1873,3246,60116,25316,85432
00114000,CALIF STATE UNIV-LOS ANGELES            ,CA,90032-4226,Public       ,973,2102,3075,33989,23209,57198
00114100,"CALIF STATE UNIV, DOMINGUEZ HILLS       ",CA,90747-0001,Public       ,415,1354,1769,17763,15879,33642
00114200,CALIF STATE UNIV SAN BERNARDINO         ,CA,92407-2397,Public       ,747,1609,2356,21319,14902,36221
00114300,CAL POLY STATE UNIVERSITY               ,CA,93407-0001,Public       ,824,424,1248,36485,4719,41204
00114400,CALIF STATE POLYTECHNIC UNIV POMONA     ,CA,91768-2500,Public       ,801,1066,1867,32766,11711,44477
00114600,CALIF STATE UNIV - CHICO                ,CA,95929-0001,Public       ,603,620,1223,20248,7057,27305
00114700,CALIF STATE UNIV - FRESNO               ,CA,93740-8026,Public       ,761,1316,2077,25002,12967,37969
00114900,HUMBOLDT STATE UNIVERSITY               ,CA,95521-8299,Public       ,330,314,644,11960,4121,16081
00115000,CALIF STATE UNIV-SACRAMENTO             ,CA,95819-6044,Public       ,746,1534,2280,31273,20697,51970
00115100,SAN DIEGO STATE UNIVERSITY              ,CA,92182-1690,Public       ,1814,2363,4177,56269,21908,78177
00115300,CALIF STATE UNIV-NORTHRIDGE             ,CA,91330-8307,Public       ,1153,2082,3235,42487,22772,65259
00115400,SAN FRANCISCO STATE UNIVERSITY          ,CA,94132-1740,Public       ,953,1674,2627,37553,20667,58220
00115500,SAN JOSE STATE UNIVERSITY               ,CA,95192-0036,Public       ,803,1491,2294,31206,17735,48941
00115600,SONOMA STATE UNIVERSITY                 ,CA,94928-3609,Public       ,214,337,551,12414,3876,16290
00115700,CALIF STATE UNIV-STANISLAUS             ,CA,95382-0299,Public       ,264,592,856,10115,6635,16750
00116100,CERRITOS COLLEGE                        ,CA,90650-6296,Public       ,2284,3200,5484,17710,13721,31431
00116200,CHABOT COLLEGE                          ,CA,94545-2400,Public       ,733,1441,2174,6507,7758,14265
00116300,CHAFFEY COLLEGE                         ,CA,91737-9400,Public       ,2359,3231,5590,14897,14376,29273
00116400,CHAPMAN UNIVERSITY                      ,CA,92866-1099,Private      ,354,427,781,10924,3661,14585
00116453,CHAPMAN UNIVERSITY SCHOOL OF LAW        ,CA,92866-0000,Private      ,6,86,92,82,1810,1892
00116500,CHURCH DIV SCH OF THE PACIFIC           ,CA,94709-0000,Private      ,0,5,5,2,61,63
00116600,CITRUS COLLEGE                          ,CA,91741-1899,Public       ,1626,1745,3371,10237,7152,17389
00116900,CLAREMONT GRADUATE UNIVERSITY           ,CA,91711-0000,Private      ,2,303,305,22,1945,1967
00117000,CLAREMONT MCKENNA COLLEGE               ,CA,91711-6400,Private      ,40,25,65,3679,210,3889
00117100,HARVEY MUDD COLLEGE                     ,CA,91711-5990,Private      ,22,10,32,2657,100,2757
00117200,PITZER COLLEGE                          ,CA,91711-6101,Private      ,30,22,52,3155,213,3368
00117300,POMONA COLLEGE                          ,CA,91711-6301,Private      ,58,44,102,5154,248,5402
00117400,SCRIPPS COLLEGE                         ,CA,91711-3948,Private      ,19,13,32,1916,160,2076
00117600,WEST HILLS COMMUNITY COLLEGE            ,CA,93210-1399,Public       ,152,293,445,1438,1254,2692
00117700,COGSWELL POLYTECHNICAL COLLEGE          ,CA,94089-1210,Proprietary  ,52,43,95,321,171,492
00117800,COLLEGE OF MARIN                        ,CA,94904-2590,Public       ,248,703,951,1205,2502,3707
00117801,COLG OF MARIN-INDIAN VALLEY CMPS        ,CA,94949-0000,Public       ,47,189,236,255,704,959
00117900,NOTRE DAME DE NAMUR UNIVERSITY          ,CA,94002-1997,Private      ,72,217,289,1789,1435,3224
00118100,COLLEGE OF SAN MATEO                    ,CA,94402-3784,Public       ,430,761,1191,3350,3179,6529
00118200,COLLEGE OF THE DESERT                   ,CA,92260-9305,Public       ,629,1160,1789,5876,5972,11848
00118300,HOLY NAMES UNIVERSITY                   ,CA,94619-1699,Private      ,83,197,280,1092,1210,2302
00118500,COLLEGE OF THE REDWOODS                 ,CA,95501-9300,Public       ,327,810,1137,2611,3914,6525
00118600,COLLEGE OF THE SEQUOIAS                 ,CA,93277-2234,Public       ,727,1366,2093,7072,6985,14057
00118700,COLLEGE OF THE SISKIYOUS                ,CA,96094-2899,Public       ,128,262,390,1114,1263,2377
00118701,COLLEGE OF THE SISKIYOUS - YREKA CENTER ,CA,96097-9538,Public       ,20,98,118,149,391,540
00119000,CONTRA COSTA COLLEGE                    ,CA,94806-3195,Public       ,468,994,1462,2478,4177,6655
00119100,DIABLO VALLEY COLLEGE                   ,CA,94523-1544,Public       ,934,1388,2322,6047,5880,11927
00119200,CUESTA COLLEGE                          ,CA,93403-8106,Public       ,663,1056,1719,4822,3920,8742
00119300,CYPRESS COLLEGE                         ,CA,90630-5897,Public       ,1319,1977,3296,11094,9118,20212
00119600,DOMINICAN UNIVERSITY OF CALIFORNIA      ,CA,94901-2298,Private      ,73,161,234,3120,1458,4578
00119700,EL CAMINO COLLEGE                       ,CA,90506-0002,Public       ,1801,2742,4543,14490,13073,27563
00119701,COMPTON COMMUNITY COLLEGE               ,CA,90221-5393,Public       ,604,1470,2074,3481,5816,9297
00119900,FOOTHILL COLLEGE                        ,CA,94022-4597,Public       ,721,1213,1934,3605,4497,8102
00120000,FULLER THEOLOGICAL SEMINARY             ,CA,91182-0000,Private      ,3,228,231,18,2236,2254
00120100,FULLERTON COLLEGE                       ,CA,92832-2095,Public       ,1735,2014,3749,13808,8890,22698
00120200,GAVILAN COLLEGE                         ,CA,95020-9599,Public       ,344,586,930,1952,2300,4252
00120300,GLENDALE COMMUNITY COLLEGE              ,CA,91208-2894,Public       ,1560,2135,3695,10331,9317,19648
00120500,GOLDEN GATE UNIVERSITY                  ,CA,94105-2967,Private      ,28,566,594,210,3788,3998
00120600,GOLDEN WEST COLLEGE                     ,CA,92647-2748,Public       ,1291,1859,3150,9333,7997,17330
00120700,GRADUATE THEOLOGICAL UNION              ,CA,94709-0000,Private      ,0,23,23,1,329,330
00120800,GROSSMONT COLLEGE                       ,CA,92020-1798,Public       ,1876,3008,4884,10069,11010,21079
00120900,HARTNELL COMMUNITY COLLEGE              ,CA,93901-1697,Public       ,693,783,1476,4004,3364,7368
00121200,HUMPHREYS COLLEGE                       ,CA,95207-3896,Private      ,63,258,321,403,1407,1810
00121400,IMPERIAL VALLEY COLLEGE                 ,CA,92251-9787,Public       ,1001,1251,2252,4520,3786,8306
00121500,LA SIERRA UNIVERSITY                    ,CA,92515-3332,Private      ,280,295,575,3479,1555,5034
00121600,UNIVERSITY OF LA VERNE                  ,CA,91750-4443,Private      ,176,1364,1540,5797,6731,12528
00121700,LASSEN COLLEGE                          ,CA,96130-3000,Public       ,96,201,297,526,747,1273
00121800,LOMA LINDA UNIVERSITY                   ,CA,92350-0001,Private      ,95,518,613,1359,6262,7621
00121900,LONG BEACH CITY COLLEGE                 ,CA,90808-1780,Public       ,2531,4123,6654,18813,17582,36395
00122000,MASTER'S COLLEGE & SEMINARY (THE)       ,CA,91321-1200,Private      ,64,79,143,1565,538,2103
00122300,LOS ANGELES CITY COLLEGE                ,CA,90029-3588,Public       ,1478,3474,4952,10783,15600,26383
00122400,LOS ANGELES HARBOR COLLEGE              ,CA,90744-2397,Public       ,738,1077,1815,4792,5264,10056
00122600,LOS ANGELES PIERCE COLLEGE              ,CA,91371-0001,Public       ,1628,2047,3675,13344,10797,24141
00122700,LOS ANGELES TRADE TECH COLLEGE          ,CA,90015-4181,Public       ,1089,2839,3928,7027,12727,19754
00122800,LOS ANGELES VALLEY COLLEGE              ,CA,91401-4096,Public       ,1309,2172,3481,9903,10835,20738
00122900,SO CA UNIV  HEALTH SCIENCES             ,CA,90604-4051,Private      ,8,107,115,52,740,792
00123000,SOUTHERN CA COLLEGE OF OPTOMETRY        ,CA,92831-1699,Private      ,1,8,9,28,559,587
00123200,AMERICAN RIVER COLLEGE                  ,CA,95841-4286,Public       ,1306,3573,4879,14371,23285,37656
00123300,SACRAMENTO CITY COLLEGE                 ,CA,95822-1386,Public       ,1143,2759,3902,14721,18340,33061
00123600,MENLO COLLEGE                           ,CA,94027-4301,Private      ,76,33,109,1727,212,1939
00123700,MERCED COMMUNITY COLLEGE                ,CA,95348-2898,Public       ,705,1103,1808,6717,6086,12803
00123800,MILLS COLLEGE                           ,CA,94613-1301,Private      ,47,197,244,1881,2002,3883
00123900,MIRACOSTA COLLEGE                       ,CA,92056-3899,Public       ,840,1592,2432,4935,6441,11376
00124000,MODESTO JUNIOR COLLEGE                  ,CA,95350-5800,Public       ,1550,2777,4327,10528,12150,22678
00124200,MONTEREY PENINSULA COLLEGE              ,CA,93940-4799,Public       ,404,635,1039,2862,2689,5551
00124300,MOUNT ST MARYS COLLEGE                  ,CA,90049-1599,Private      ,103,341,444,3516,2808,6324
00124500,MT. SAN ANTONIO COLLEGE                 ,CA,91789-1399,Public       ,3003,3665,6668,19958,15681,35639
00124600,MT SAN JACINTO COLLEGE                  ,CA,92583-2399,Public       ,1426,2500,3926,9154,11949,21103
00124700,NAPA VALLEY COLLEGE                     ,CA,94558-6236,Public       ,455,650,1105,3093,3104,6197
00124900,OCCIDENTAL COLLEGE                      ,CA,90041-3314,Private      ,51,66,117,5526,456,5982
00125000,ORANGE COAST COLLEGE - FIN AID OFF      ,CA,92628-5005,Public       ,1809,2408,4217,14938,10795,25733
00125100,OTIS COLLEGE OF ART AND DESIGN          ,CA,90045-3505,Private      ,130,149,279,1779,913,2692
00125200,HOPE INTERNATIONAL UNIVERSITY           ,CA,92631-0000,Private      ,63,173,236,877,1078,1955
00125300,FRESNO PACIFIC UNIVERSITY               ,CA,93702-4798,Private      ,172,818,990,2657,4059,6716
00125400,PACIFIC LUTHERAN THEOLOGICAL SEM        ,CA,94708-0000,Private      ,2,3,5,4,75,79
00125500,PACIFIC OAKS COLLEGE                    ,CA,91103-3606,Private      ,14,256,270,70,1111,1181
00125600,PACIFIC SCHOOL OF RELIGION              ,CA,94709-0000,Private      ,0,14,14,2,182,184
00125800,PACIFIC UNION COLLEGE                   ,CA,94508-9797,Private      ,209,104,313,2025,557,2582
00125900,PALO VERDE COLLEGE                      ,CA,92225-0000,Public       ,85,166,251,278,465,743
00126000,PALOMAR COLLEGE                         ,CA,92069-1486,Public       ,1674,2319,3993,10297,9296,19593
00126100,PASADENA CITY COLLEGE                   ,CA,91106-2003,Public       ,2173,2699,4872,19702,13208,32910
00126200,POINT LOMA NAZARENE UNIVERSITY          ,CA,92106-2899,Private      ,166,415,581,4957,1638,6595
00126600,LANEY COLLEGE                           ,CA,94607-4893,Public       ,716,2021,2737,4252,8403,12655
00126700,MERRITT COLLEGE                         ,CA,94619-3196,Public       ,446,1337,1783,2566,5410,7976
00126800,PORTERVILLE COLLEGE                     ,CA,93257-6059,Public       ,241,434,675,2350,2398,4748
00126900,RIO HONDO COLLEGE                       ,CA,90601-1699,Public       ,1781,2178,3959,12890,9350,22240
00127000,RIVERSIDE CITY COLLEGE                  ,CA,92506-1299,Public       ,3022,4309,7331,20608,19789,40397
00127200,SAN BERNARDINO VALLEY COLLEGE           ,CA,92410-2798,Public       ,1440,3052,4492,10140,13480,23620
00127300,SAN DIEGO CITY COLLEGE                  ,CA,92101-4787,Public       ,1804,4394,6198,11283,15517,26800
00127500,SAN DIEGO MESA COLLEGE                  ,CA,92111-4996,Public       ,2102,3821,5923,12143,13258,25401
00127800,SAN FRANCISCO CONSERVATORY OF MUSIC     ,CA,94122-4498,Private      ,24,40,64,380,443,823
00127900,SAN FRANCISCO THEOLOGICAL SEMINARY      ,CA,94960-0000,Private      ,2,8,10,3,76,79
00128000,SAN JOAQUIN DELTA COLLEGE               ,CA,95207-6370,Public       ,1319,2221,3540,10383,12044,22427
00128100,WILLIAM JESSUP UNIVERSITY               ,CA,95765-3707,Private      ,44,144,188,1058,715,1773
00128200,SAN JOSE CITY COLLEGE                   ,CA,95128-2797,Public       ,713,1605,2318,5127,7029,12156
00128400,SANTA ANA COLLEGE                       ,CA,92706-3398,Public       ,1288,2084,3372,9133,8079,17212
00128500,SANTA BARBARA CITY COLLEGE              ,CA,93109-2394,Public       ,960,1188,2148,9379,5986,15365
00128600,SANTA MONICA COLLEGE                    ,CA,90405-1644,Public       ,2088,2352,4440,21736,12258,33994
00128700,SANTA ROSA JUNIOR COLLEGE               ,CA,95401-4395,Public       ,1044,1764,2808,6754,7781,14535
00128800,CLAREMONT SCHOOL OF THEOLOGY            ,CA,91711-0000,Private      ,1,28,29,7,281,288
00128900,SHASTA COLLEGE                          ,CA,96049-7692,Public       ,534,1286,1820,4196,5688,9884
00129000,SIERRA COLLEGE                          ,CA,95677-3397,Public       ,843,1567,2410,8754,10062,18816
00129100,SIMPSON UNIVERSITY                      ,CA,96003-8606,Private      ,68,199,267,1311,1229,2540
00129200,SOLANO COMMUNITY COLLEGE                ,CA,94534-3197,Public       ,614,1288,1902,4175,5909,10084
00129300,VANGUARD UNIVERSITY OF SOUTHERN CA      ,CA,92626-6597,Private      ,118,267,385,2674,1317,3991
00129400,SOUTHWESTERN COLLEGE                    ,CA,91910-7299,Public       ,1399,2198,3597,10213,9160,19373
00129500,SOUTHWESTERN LAW SCHOOL                 ,CA,90010-1106,Private      ,8,112,120,98,2657,2755
00129600,DOMINICAN SCH PHILOSOPHY & THEOLOGY     ,CA,94709-0000,Private      ,0,19,19,7,72,79
00129900,ST JOHN'S SEMINARY COLLEGE              ,CA,93010-0000,Private      ,1,2,3,8,17,25
00130200,SAINT MARY'S COLLEGE OF CALIFORNIA      ,CA,94556-2744,Private      ,163,319,482,6115,1844,7959
00130500,STANFORD UNIVERSITY                     ,CA,94305-6106,Private      ,672,403,1075,25499,3865,29364
00130501,STANFORD UNIVERSITY - GRADUATE SCHOOL OF,CA,94305-5301,Private      ,8,162,170,77,1584,1661
00130502,STANFORD UNIVERSITY - GRADUATE SCHOOL OF,CA,94305-5015,Private      ,12,227,239,95,2011,2106
00130503,STANFORD UNIVERSITY - STANFORD LAW SCHOO,CA,94305-3096,Private      ,24,144,168,210,2420,2630
00130700,FRESNO CITY COLLEGE                     ,CA,93741-0002,Public       ,1191,2916,4107,16945,16781,33726
00130800,REEDLEY COLLEGE                         ,CA,93654-2099,Public       ,567,945,1512,7577,5476,13053
00130900,TAFT COLLEGE                            ,CA,93268-2317,Public       ,233,342,575,1846,1515,3361
00131200,UNIVERSITY OF CALIFORNIA-BERKELEY       ,CA,94720-1520,Public       ,1044,1406,2450,56557,21339,77896
00131300,UNIVERSITY OF CALIFORNIA-DAVIS          ,CA,95616-8558,Public       ,794,896,1690,52446,16402,68848
00131400,UNIVERSITY OF CALIFORNIA-IRVINE         ,CA,92697-2825,Public       ,699,1071,1770,58670,14717,73387
00131500,UNIVERSITY OF CALIFORNIA (UCLA)         ,CA,90095-9000,Public       ,1566,2607,4173,72396,29629,102025
00131502,UNIV OF CALIFORNIA LOS ANG SCH MED      ,CA,90095-0000,Public       ,31,54,85,381,1263,1644
00131503,UNIV OF CALIFORNIA LOS ANG DENTAL       ,CA,90095-0000,Public       ,14,30,44,135,279,414
00131600,UNIVERSITY OF CALIFORNIA-RIVERSIDE      ,CA,92521-0209,Public       ,679,934,1613,39778,9740,49518
00131700,UNIVERSITY OF CALIFORNIA-SAN DIEGO      ,CA,92093-0013,Public       ,657,772,1429,53686,12017,65703
00131900,UNIVERSITY OF CALIFORNIA-SFRANCISCO     ,CA,94143-0246,Public       ,159,361,520,1681,4888,6569
00132000,UNIVERSITY OF CALIFORNIA-SANTA BARB     ,CA,93106-3180,Public       ,789,464,1253,51314,8086,59400
00132100,UNIVERSITY OF CALIFORNIA-SANTA CRUZ     ,CA,95064-0001,Public       ,471,383,854,34462,5443,39905
00132200,UNIVERSITY OF REDLANDS                  ,CA,92373-0999,Private      ,128,581,709,5851,3250,9101
00132500,UNIVERSITY OF SAN FRANCISCO             ,CA,94117-1080,Private      ,284,862,1146,12214,8872,21086
00132600,SANTA CLARA UNIVERSITY                  ,CA,95053-4956,Private      ,231,356,587,11919,3888,15807
00132604,JESUIT SCHOOL OF THEOLOGY - BERKELEY    ,CA,94709-1193,Private      ,0,4,4,5,67,72
